race_id,horse_number,horse_name,win_prob,win_odds,expected_value,finish_position,bet_amount,payout
202407030512,6,レーヌガレット,0.11,89.4,9.834000000000001,6,100,0.0
202407030512,5,ロードリレーション,0.05,33.4,1.67,7,100,0.0
202407030512,3,テーオールノワール,0.07,311.2,21.784000000000002,8,100,0.0
202407030512,2,エスペラード,0.07,144.2,10.094,9,100,0.0
202407030512,7,タマモアルタイル,0.09,43.0,3.8699999999999997,10,100,0.0
202406040601,5,ミトノキャット,0.11,13.1,1.441,2,100,0.0
202406040601,11,ポップグルーヴ,0.04,64.1,2.5639999999999996,3,100,0.0
202406040601,4,キタノライブリー,0.13,18.5,2.4050000000000002,4,100,0.0
202406040601,1,シュレン,0.12,131.3,15.756,5,100,0.0
202406040601,3,ブラックトルネード,0.14,121.8,17.052,6,100,0.0
202406040601,7,リネンドライブ,0.04,46.6,1.864,7,100,0.0
202406040601,10,ヨドノエース,0.08,52.7,4.216,8,100,0.0
202406040601,8,ブルドッグガール,0.12,97.7,11.724,9,100,0.0
202406040601,2,カンタベリーバイク,0.03,327.9,9.837,10,100,0.0
202406040601,6,アイスフィールド,0.12,56.5,6.779999999999999,11,100,0.0
202406040602,3,エマリオンレイ,0.04,50.8,2.032,4,100,0.0
202406040602,12,オーシンブーケ,0.14,83.1,11.634,5,100,0.0
202406040602,2,ヒロノエクスカリバ,0.11,369.8,40.678000000000004,8,100,0.0
202406040602,9,ハイタイド,0.08,27.0,2.16,9,100,0.0
202406040602,7,ジーティートゥルー,0.08,94.0,7.5200000000000005,10,100,0.0
202406040602,11,メロンパンマニア,0.05,134.2,6.71,11,100,0.0
202406040602,13,クァンタムリード,0.11,91.7,10.087,12,100,0.0
202406040602,8,エコロジェイド,0.06,266.3,15.978,13,100,0.0
202406040603,14,ロンパイア,0.04,74.0,2.96,6,100,0.0
202406040603,15,ムタビリス,0.13,62.6,8.138,7,100,0.0
202406040603,6,エクセルステート,0.06,137.4,8.244,8,100,0.0
202406040603,11,エコロルキナ,0.07,30.4,2.128,9,100,0.0
202406040603,10,チェリースカヤ,0.06,134.6,8.075999999999999,10,100,0.0
202406040603,1,パナランギン,0.05,157.4,7.870000000000001,11,100,0.0
202406040603,4,フジレイメイ,0.06,47.1,2.826,13,100,0.0
202406040603,5,ニシノゲルマニウム,0.04,183.7,7.348,15,100,0.0
202406040603,2,リュウジンマル,0.08,65.0,5.2,16,100,0.0
202406040604,2,モンレーヴ,0.13,67.6,8.788,8,100,0.0
202406040604,13,ミスファントム,0.1,52.5,5.25,9,100,0.0
202406040604,9,スイーツバイキング,0.08,134.9,10.792,10,100,0.0
202406040604,5,キガン,0.07,76.0,5.32,11,100,0.0
202406040604,15,スピニングマーリン,0.15,279.4,41.91,13,100,0.0
202406040604,11,キョウエイカンセ,0.08,92.7,7.416,14,100,0.0
202406040605,2,ザローズハーツ,0.05,36.4,1.82,4,100,0.0
202406040605,3,ナムラペルル,0.07,90.8,6.356000000000001,5,100,0.0
202406040605,9,ヤマメキング,0.06,53.5,3.21,8,100,0.0
202406040605,1,バーンズベリー,0.05,39.1,1.955,9,100,0.0
202406040605,16,サイモングリット,0.1,90.1,9.01,10,100,0.0
202406040605,5,アイファーリーオー,0.06,229.2,13.751999999999999,11,100,0.0
202406040605,13,ウタカタ,0.07,313.8,21.966000000000005,12,100,0.0
202406040605,14,レオネッサ,0.09,72.4,6.516,13,100,0.0
202406040605,8,ウインティターニア,0.05,29.4,1.47,14,100,0.0
202406040605,12,トープ,0.03,79.0,2.37,15,100,0.0
202406040605,10,コガクボウ,0.07,228.4,15.988000000000001,16,100,0.0
202406040606,9,ホウオウムサシ,0.12,12.7,1.5239999999999998,1,100,1270.0
202406040606,6,コスモアバンサ,0.06,32.2,1.9320000000000002,3,100,0.0
202406040606,2,ファミリーツリー,0.1,11.6,1.16,6,100,0.0
202406040606,3,ジャンバラヤ,0.03,43.1,1.293,8,100,0.0
202406040606,4,ヒナノコバン,0.04,213.2,8.528,10,100,0.0
202406040606,8,トゥルース,0.09,97.1,8.738999999999999,11,100,0.0
202406040606,11,アブストゥルース,0.17,255.6,43.452000000000005,12,100,0.0
202406040606,10,エウロス,0.1,364.6,36.46,13,100,0.0
202406040607,12,サンカルミア,0.07,18.1,1.2670000000000001,4,100,0.0
202406040607,13,ポップスター,0.05,27.7,1.385,6,100,0.0
202406040607,5,ロードブライト,0.09,148.7,13.383,8,100,0.0
202406040607,1,ウヌボレヤサン,0.07,20.6,1.4420000000000002,10,100,0.0
202406040607,8,タリスマン,0.13,13.2,1.716,11,100,0.0
202406040607,4,カシノカンピオーネ,0.05,438.7,21.935000000000002,12,100,0.0
202406040607,6,マイモーメント,0.08,41.1,3.2880000000000003,13,100,0.0
202406040607,9,レオエンプレス,0.13,151.6,19.708,14,100,0.0
202406040608,3,ナリノモンターニュ,0.11,13.8,1.518,3,100,0.0
202406040608,2,ピーターサイト,0.04,51.0,2.04,4,100,0.0
202406040608,11,ブリヨンカズマ,0.11,21.4,2.3539999999999996,6,100,0.0
202406040608,4,メイショウアツイタ,0.1,65.5,6.550000000000001,7,100,0.0
202406040608,9,デシマルサーガ,0.11,27.6,3.036,9,100,0.0
202406040608,8,マイネルコロンブス,0.09,29.2,2.6279999999999997,10,100,0.0
202406040608,5,ドンカルロ,0.09,89.4,8.046,11,100,0.0
202406040609,5,モズナナスター,0.14,12.8,1.7920000000000003,2,100,0.0
202406040609,3,モジャーリオ,0.1,11.4,1.1400000000000001,4,100,0.0
202406040609,4,ナムラトロム,0.07,56.8,3.976,5,100,0.0
202406040609,2,カパラミプ,0.16,234.3,37.488,6,100,0.0
202406040609,6,ラブアイミー,0.18,17.4,3.1319999999999997,7,100,0.0
202406040609,8,スンシム,0.14,225.4,31.556000000000004,8,100,0.0
202406040610,9,スズノマーベリック,0.08,108.7,8.696,5,100,0.0
202406040610,4,シルバープリペット,0.13,286.4,37.232,6,100,0.0
202406040610,3,タガノバルコス,0.08,60.0,4.8,7,100,0.0
202406040610,7,ストキャスティーク,0.09,17.9,1.6109999999999998,8,100,0.0
202406040610,5,マイネルメサイア,0.16,15.9,2.544,9,100,0.0
202406040610,11,スズカハービン,0.12,57.2,6.864,11,100,0.0
202406040611,13,ハコダテブショウ,0.06,60.4,3.6239999999999997,5,100,0.0
202406040611,8,オメガシンフォニー,0.13,8.5,1.105,6,100,0.0
202406040611,5,サクセスローレル,0.04,172.6,6.904,7,100,0.0
202406040611,15,シゲルホサヤク,0.05,46.2,2.31,8,100,0.0
202406040611,2,アーバンイェーガー,0.08,154.7,12.376,9,100,0.0
202406040611,4,マイステージ,0.08,62.4,4.992,10,100,0.0
202406040611,10,スズカコテキタイ,0.12,15.1,1.8119999999999998,12,100,0.0
202406040611,9,ナックドロップス,0.06,236.8,14.208,13,100,0.0
202406040612,8,シグナルファイアー,0.06,73.0,4.38,4,100,0.0
202406040612,11,エンセリオ,0.06,23.1,1.3860000000000001,5,100,0.0
202406040612,1,コルデアニル,0.06,113.6,6.816,6,100,0.0
202406040612,4,メイショウポペット,0.07,25.1,1.7570000000000003,7,100,0.0
202406040612,6,メイショウホオズキ,0.11,37.9,4.169,9,100,0.0
202406040612,12,エールミネルヴァ,0.08,141.1,11.288,10,100,0.0
202406040612,3,エスシーヤマト,0.05,45.8,2.29,12,100,0.0
202406040612,13,ウィンターダフネ,0.09,15.4,1.386,13,100,0.0
202406040612,14,ナックダンス,0.06,110.9,6.654,14,100,0.0
202407030601,6,メイショウバスク,0.11,25.8,2.838,2,100,0.0
202407030601,4,ブライアーヒル,0.09,26.4,2.376,5,100,0.0
202407030601,3,ケングロリア,0.09,38.5,3.465,7,100,0.0
202407030601,8,クリノモノリス,0.22,80.2,17.644000000000002,8,100,0.0
202407030601,9,ラッキーキャット,0.08,127.8,10.224,9,100,0.0
202407030602,7,メイショウヤシマ,0.1,72.5,7.25,3,100,0.0
202407030602,4,シャルクハフト,0.12,10.7,1.2839999999999998,4,100,0.0
202407030602,1,メイショウアゴナス,0.12,11.5,1.38,8,100,0.0
202407030602,3,ノボリユーミン,0.17,35.7,6.069000000000001,9,100,0.0
202407030603,9,ユウトザユウト,0.11,14.2,1.5619999999999998,1,100,1420.0
202407030603,12,メイショウアイク,0.05,132.6,6.63,4,100,0.0
202407030603,10,アンノドミニ,0.05,109.0,5.45,5,100,0.0
202407030603,6,ソードナイト,0.12,132.8,15.936,6,100,0.0
202407030603,16,イダイ,0.06,72.6,4.356,7,100,0.0
202407030603,11,ブレイジングスター,0.07,22.8,1.5960000000000003,8,100,0.0
202407030603,5,ビーマックス,0.08,140.8,11.264000000000001,9,100,0.0
202407030603,14,ゴンクール,0.03,250.5,7.515,11,100,0.0
202407030603,7,ピースシャイニー,0.04,42.2,1.6880000000000002,12,100,0.0
202407030603,8,レーンアジリティ,0.04,38.7,1.548,14,100,0.0
202407030603,13,テイエムパイロット,0.06,120.2,7.212,15,100,0.0
202407030603,1,ロイヤルイブキ,0.03,65.7,1.971,16,100,0.0
202407030604,4,スナークサンダー,0.08,25.4,2.032,5,100,0.0
202407030604,6,ブラックデザイア,0.18,33.5,6.029999999999999,6,100,0.0
202407030604,11,リケアマキアート,0.12,15.0,1.7999999999999998,7,100,0.0
202407030604,7,アスタイクウス,0.05,40.7,2.035,10,100,0.0
202407030605,5,アルサクレイグ,0.05,40.6,2.0300000000000002,2,100,0.0
202407030605,14,コンセントレイト,0.08,34.8,2.784,4,100,0.0
202407030605,1,ドラゴンブースト,0.08,38.1,3.048,7,100,0.0
202407030605,10,ファウストラーゼン,0.08,29.3,2.3440000000000003,10,100,0.0
202407030605,3,ゼンダントモニ,0.07,151.9,10.633000000000001,12,100,0.0
202407030605,7,ボーヌロマネ,0.05,71.1,3.5549999999999997,13,100,0.0
202407030606,8,グランオース,0.18,11.6,2.088,1,100,1160.0
202407030606,3,マジックブルー,0.14,25.5,3.5700000000000003,2,100,0.0
202407030606,7,ムーンスカイ,0.06,41.4,2.484,3,100,0.0
202407030606,4,メイショウフィガロ,0.1,115.0,11.5,6,100,0.0
202407030606,1,オールウェズキズナ,0.16,13.6,2.176,8,100,0.0
202407030607,1,オリーボーレン,0.07,27.9,1.953,3,100,0.0
202407030607,11,レッセパッセ,0.06,25.6,1.536,4,100,0.0
202407030607,5,コントリビューター,0.06,53.1,3.186,5,100,0.0
202407030607,16,フラッシュフリーズ,0.1,67.2,6.720000000000001,7,100,0.0
202407030607,15,アークドール,0.06,45.0,2.6999999999999997,9,100,0.0
202407030607,4,シャドフ,0.13,60.7,7.891000000000001,10,100,0.0
202407030607,3,ラブカ,0.07,151.4,10.598,11,100,0.0
202407030607,9,ストラクチャー,0.07,266.3,18.641000000000002,12,100,0.0
202407030607,2,サウンドガネーシャ,0.04,109.6,4.3839999999999995,13,100,0.0
202407030607,8,トゥラッタッタ,0.05,191.3,9.565000000000001,15,100,0.0
202407030607,13,ヒメナデシコ,0.08,121.3,9.704,16,100,0.0
202407030608,5,ラッキーベイ,0.18,11.4,2.052,4,100,0.0
202407030608,4,スーパーチャンド,0.28,111.6,31.248,5,100,0.0
202407030609,5,モーデン,0.09,48.1,4.329,8,100,0.0
202407030609,11,リリーエクスプレス,0.06,65.5,3.9299999999999997,10,100,0.0
202407030609,10,ルクルス,0.08,54.6,4.368,11,100,0.0
202407030609,14,フリースタイル,0.07,240.0,16.8,12,100,0.0
202407030609,2,コルルディ,0.11,94.0,10.34,13,100,0.0
202407030610,3,ジョーメッドヴィン,0.08,17.4,1.392,2,100,0.0
202407030610,2,イグニション,0.08,21.5,1.72,4,100,0.0
202407030610,13,エールレヴリー,0.07,42.7,2.9890000000000003,5,100,0.0
202407030610,5,クインズプリーズ,0.05,188.1,9.405,6,100,0.0
202407030610,1,スカプラリオ,0.05,190.7,9.535,7,100,0.0
202407030610,4,ゴールドサーベル,0.06,40.8,2.448,7,100,0.0
202407030610,10,メイショウハボタン,0.08,94.5,7.5600000000000005,11,100,0.0
202407030610,11,トーホウジュナール,0.09,67.6,6.084,12,100,0.0
202407030610,7,ワーフデール,0.03,58.3,1.7489999999999999,14,100,0.0
202407030611,13,エミサキホコル,0.06,27.6,1.656,1,100,2760.0
202407030611,5,バトゥーキ,0.09,15.0,1.3499999999999999,3,100,0.0
202407030611,12,ヴアーサ,0.06,87.1,5.225999999999999,6,100,0.0
202407030611,15,ビオグラフィア,0.08,33.3,2.6639999999999997,7,100,0.0
202407030611,7,マーブルマカロン,0.09,20.2,1.8179999999999998,8,100,0.0
202407030611,14,シークレットキー,0.04,45.2,1.808,10,100,0.0
202407030611,8,パーティーベル,0.07,22.0,1.54,11,100,0.0
202407030611,9,フラップシグナス,0.03,51.2,1.536,12,100,0.0
202407030611,6,メイショウモズ,0.07,45.4,3.1780000000000004,13,100,0.0
202407030611,11,レッドラマンシュ,0.05,37.2,1.8600000000000003,14,100,0.0
202407030611,4,ビアイ,0.1,202.9,20.290000000000003,15,100,0.0
202407030612,13,クリニクラウン,0.1,27.3,2.7300000000000004,3,100,0.0
202407030612,4,ヒデノレインボー,0.06,101.7,6.102,8,100,0.0
202407030612,12,ワンダースティング,0.08,16.7,1.336,9,100,0.0
202407030612,11,ノボリクレバー,0.1,15.9,1.59,10,100,0.0
202407030612,6,ルージュブラゾン,0.11,109.6,12.056,11,100,0.0
202407030612,5,バンブーグローブ,0.07,193.7,13.559000000000001,13,100,0.0
202407030612,3,レタラ,0.08,54.4,4.352,14,100,0.0
202407030612,15,ケイアイメビウス,0.06,194.9,11.693999999999999,16,100,0.0
202406040701,9,タイヨウフレア,0.12,10.8,1.296,1,100,1080.0
202406040701,4,ヒサエノオモカゲ,0.11,29.1,3.201,6,100,0.0
202406040701,5,デアルーチェ,0.13,10.9,1.417,8,100,0.0
202406040701,10,ドピエッタ,0.09,142.4,12.816,9,100,0.0
202406040701,2,トウバツ,0.08,282.6,22.608,10,100,0.0
202406040701,11,パブリックビーナス,0.08,30.0,2.4,11,100,0.0
202406040702,7,シンガソング,0.13,29.1,3.7830000000000004,2,100,0.0
202406040702,9,スネーフリンガ,0.07,98.0,6.86,5,100,0.0
202406040702,5,シャルパンティエ,0.09,36.0,3.2399999999999998,6,100,0.0
202406040702,10,ロゴモコ,0.14,188.1,26.334000000000003,7,100,0.0
202406040702,4,シーオン,0.05,41.4,2.07,8,100,0.0
202406040702,6,ユリヤテソーロ,0.09,22.2,1.9979999999999998,10,100,0.0
202406040703,10,タキノボリ,0.1,14.2,1.42,5,100,0.0
202406040703,2,ジュエリーメモリー,0.07,207.4,14.518000000000002,7,100,0.0
202406040703,3,ウインバーテックス,0.09,37.5,3.375,9,100,0.0
202406040703,8,フミマーズ,0.07,64.3,4.501,10,100,0.0
202406040703,9,エレレラナキラ,0.08,177.1,14.168,11,100,0.0
202406040703,7,キッズウルマ,0.09,296.6,26.694000000000003,12,100,0.0
202406040703,11,トゥーザスターズ,0.08,289.4,23.151999999999997,13,100,0.0
202406040704,12,チハヤフル,0.07,43.3,3.031,3,100,0.0
202406040704,13,タルバン,0.08,156.9,12.552000000000001,5,100,0.0
202406040704,5,ボンジュールゼン,0.04,32.0,1.28,6,100,0.0
202406040704,11,マジカルレインボー,0.17,45.6,7.752000000000001,7,100,0.0
202406040704,3,アルパインハット,0.06,18.8,1.128,9,100,0.0
202406040704,4,ユーウェイン,0.07,119.9,8.393,10,100,0.0
202406040704,7,モモクロオー,0.03,111.9,3.357,13,100,0.0
202406040704,1,アイファーシャドー,0.06,234.3,14.058,14,100,0.0
202406040704,10,クリノマックイーン,0.08,158.2,12.655999999999999,15,100,0.0
202406040705,13,テリオスルナ,0.1,23.5,2.35,1,100,2350.0
202406040705,1,シーフライト,0.08,92.4,7.392,6,100,0.0
202406040705,6,マイネルフィスキオ,0.09,105.3,9.476999999999999,7,100,0.0
202406040705,8,レッツハイファイヴ,0.07,215.5,15.085,8,100,0.0
202406040705,3,リュウノヒナギク,0.07,135.5,9.485000000000001,9,100,0.0
202406040705,9,パスクワ,0.1,104.2,10.420000000000002,11,100,0.0
202406040705,14,スムースオペレター,0.03,46.8,1.404,12,100,0.0
202406040705,11,キャバリエクエスト,0.11,131.1,14.421,13,100,0.0
202406040705,12,ホファヴァルト,0.09,147.7,13.293,14,100,0.0
202406040706,10,ダイヤモンドナイツ,0.11,24.9,2.739,1,100,2490.0
202406040706,12,サトノラッシュ,0.14,28.6,4.0040000000000004,6,100,0.0
202406040706,11,マイショウチャン,0.07,49.8,3.486,8,100,0.0
202406040706,7,グッドエクスプレス,0.08,22.7,1.816,9,100,0.0
202406040706,6,ペイシャイン,0.11,285.7,31.427,10,100,0.0
202406040706,2,リーゼントジャンボ,0.1,223.1,22.310000000000002,11,100,0.0
202406040706,9,ホウオウベリテ,0.09,205.2,18.468,12,100,0.0
202406040707,7,マンウォル,0.07,22.5,1.5750000000000002,1,100,2250.0
202406040707,11,アストラッド,0.08,64.5,5.16,5,100,0.0
202406040707,13,グレイトクラウン,0.06,50.2,3.012,7,100,0.0
202406040707,1,ララヴィエルジュ,0.09,132.0,11.879999999999999,8,100,0.0
202406040707,6,ビジューブリランテ,0.08,41.9,3.352,10,100,0.0
202406040707,15,バスターコール,0.09,32.2,2.898,12,100,0.0
202406040707,12,ミエノブラボー,0.06,31.9,1.914,13,100,0.0
202406040707,2,イヴニングスター,0.05,58.9,2.9450000000000003,14,100,0.0
202406040707,16,エイジアンスター,0.08,284.1,22.728,16,100,0.0
202406040708,11,クィーンアドバンス,0.07,83.2,5.824000000000001,5,100,0.0
202406040708,4,オコジュ,0.06,35.0,2.1,7,100,0.0
202406040708,6,アベベ,0.05,88.4,4.420000000000001,10,100,0.0
202406040708,2,サンランシング,0.05,134.3,6.715000000000001,12,100,0.0
202406040708,10,イスラアズール,0.07,113.6,7.952,14,100,0.0
202406040708,8,ジェイエルバルカー,0.07,55.2,3.8640000000000008,15,100,0.0
202406040708,13,フクシマジョワイユ,0.06,399.8,23.988,16,100,0.0
202406040709,9,メタルスピード,0.13,16.8,2.184,3,100,0.0
202406040709,2,メタルスパーク,0.06,252.3,15.138,5,100,0.0
202406040709,4,セラフィナイト,0.08,181.5,14.52,6,100,0.0
202406040709,3,スパークリシャール,0.08,40.8,3.264,7,100,0.0
202406040709,12,ケイケイ,0.04,61.3,2.452,8,100,0.0
202406040709,11,ジッピーレーサー,0.09,250.4,22.536,9,100,0.0
202406040709,10,ルカン,0.12,199.6,23.951999999999998,10,100,0.0
202406040709,13,コスモスプモーニ,0.11,150.5,16.555,11,100,0.0
202406040709,8,ポッドテオ,0.07,17.6,1.2320000000000002,12,100,0.0
202406040709,6,ボルタドマール,0.07,46.4,3.248,13,100,0.0
202406040710,12,ヒューゴ,0.06,20.1,1.206,1,100,2010.0000000000002
202406040710,2,デルマオニキス,0.06,210.0,12.6,6,100,0.0
202406040710,5,カランセ,0.15,37.3,5.595,8,100,0.0
202406040710,13,トップスティール,0.05,99.1,4.955,9,100,0.0
202406040710,9,トラモント,0.08,45.2,3.616,11,100,0.0
202406040710,3,ヨリノサファイヤ,0.08,15.3,1.224,12,100,0.0
202406040710,8,グランサバナ,0.09,27.5,2.475,13,100,0.0
202406040710,1,アイファーエポック,0.09,61.9,5.571,14,100,0.0
202406040711,3,アウスヴァール,0.09,49.4,4.446,2,100,0.0
202406040711,14,リカンカブール,0.04,59.8,2.392,3,100,0.0
202406040711,6,アルビージャ,0.08,45.9,3.672,5,100,0.0
202406040711,2,ラーグルフ,0.07,39.5,2.765,7,100,0.0
202406040711,7,ヤマニンサンパ,0.06,39.9,2.3939999999999997,8,100,0.0
202406040711,8,ニシノレヴナント,0.05,69.0,3.45,9,100,0.0
202406040711,9,キラーアビリティ,0.05,56.6,2.83,10,100,0.0
202406040711,15,ミクソロジー,0.06,28.7,1.722,11,100,0.0
202406040711,13,ナイママ,0.14,400.4,56.056000000000004,13,100,0.0
202406040711,12,ロバートソンキー,0.07,40.8,2.856,14,100,0.0
202406040711,10,フェーングロッテン,0.05,190.8,9.540000000000001,15,100,0.0
202406040712,1,チュウワキャリア,0.11,22.4,2.464,4,100,0.0
202406040712,8,グレタ,0.08,24.8,1.9840000000000002,5,100,0.0
202406040712,11,ドンレパルス,0.07,18.1,1.2670000000000001,7,100,0.0
202406040712,3,キャプテンローレル,0.04,253.0,10.120000000000001,9,100,0.0
202406040712,4,セリエル,0.07,46.9,3.2830000000000004,10,100,0.0
202406040712,5,ニジュウダンサー,0.05,31.2,1.56,11,100,0.0
202406040712,2,ダークンストーミー,0.08,260.3,20.824,12,100,0.0
202406040712,15,バサラ,0.04,276.3,11.052000000000001,13,100,0.0
202406040712,7,ネグレスコ,0.08,34.8,2.784,14,100,0.0
202406040712,9,ライブリームーラン,0.11,101.7,11.187000000000001,15,100,0.0
202407030701,7,タイセイスラッガー,0.1,30.1,3.0100000000000002,1,100,3010.0
202407030701,5,バラードインミラノ,0.06,29.1,1.746,4,100,0.0
202407030701,11,パープルアドミラル,0.1,54.3,5.43,5,100,0.0
202407030701,10,ディープマインド,0.07,38.4,2.688,6,100,0.0
202407030701,13,ユキノエリザベス,0.15,17.3,2.595,10,100,0.0
202407030701,4,サハラ,0.02,55.7,1.114,11,100,0.0
202407030701,6,クリノオデッセイ,0.1,188.1,18.81,12,100,0.0
202407030701,2,アジアノハナ,0.12,67.3,8.075999999999999,13,100,0.0
202407030702,7,バルミラクル,0.13,26.1,3.3930000000000002,4,100,0.0
202407030702,3,ハックルベリー,0.08,41.7,3.3360000000000003,5,100,0.0
202407030702,4,テクノグルーヴ,0.16,156.7,25.072,7,100,0.0
202407030702,6,ワンダーエバー,0.05,160.6,8.03,9,100,0.0
202407030702,8,ゴルティス,0.12,93.8,11.255999999999998,10,100,0.0
202407030702,1,スカイテーラー,0.06,74.9,4.494,11,100,0.0
202407030703,2,メイショウセツゲツ,0.07,17.8,1.2460000000000002,3,100,0.0
202407030703,6,イリフィ,0.07,37.4,2.6180000000000003,4,100,0.0
202407030703,5,レディエンス,0.08,100.7,8.056000000000001,5,100,0.0
202407030703,3,エニーサンダー,0.06,120.5,7.2299999999999995,6,100,0.0
202407030703,12,シンゼンカガ,0.03,46.9,1.4069999999999998,8,100,0.0
202407030703,15,ソニックサンライズ,0.04,33.6,1.344,9,100,0.0
202407030703,17,ゼットエイト,0.07,85.2,5.964,10,100,0.0
202407030703,8,ヒルノカーディフ,0.07,27.5,1.9250000000000003,11,100,0.0
202407030703,11,オニムシャ,0.04,36.9,1.476,12,100,0.0
202407030703,7,マサウッドテール,0.04,321.7,12.868,14,100,0.0
202407030703,16,エコログローリー,0.05,70.5,3.5250000000000004,15,100,0.0
202407030703,4,ルーティーン,0.1,110.8,11.08,16,100,0.0
202407030704,3,フクノジョヴァンニ,0.08,57.3,4.584,5,100,0.0
202407030704,4,コリエドール,0.12,15.8,1.896,7,100,0.0
202407030704,5,ベルサ,0.06,26.7,1.6019999999999999,8,100,0.0
202407030704,6,クレベール,0.09,35.0,3.15,9,100,0.0
202407030704,2,バイアーナ,0.17,40.9,6.953,10,100,0.0
202407030704,7,ドクターサクラ,0.05,111.2,5.5600000000000005,11,100,0.0
202407030705,4,タイセイリコルド,0.14,27.1,3.7940000000000005,3,100,0.0
202407030705,11,ドルチェリターン,0.06,33.6,2.016,4,100,0.0
202407030705,5,ロンティケチャップ,0.14,18.7,2.6180000000000003,5,100,0.0
202407030705,3,サイモンイロハニー,0.07,74.3,5.2010000000000005,7,100,0.0
202407030705,2,メイケイレイン,0.08,16.3,1.304,8,100,0.0
202407030705,10,ニシノプロテア,0.05,53.5,2.6750000000000003,11,100,0.0
202407030706,5,タガノエクレール,0.07,19.9,1.393,4,100,0.0
202407030706,9,シゲルオトヒメ,0.09,12.4,1.1159999999999999,5,100,0.0
202407030706,1,オウケンヴィーナス,0.09,72.1,6.488999999999999,6,100,0.0
202407030706,6,ポジティブガール,0.13,178.9,23.257,7,100,0.0
202407030706,8,ツッチーフェイス,0.12,31.8,3.816,8,100,0.0
202407030706,2,メイショウヒメゴゼ,0.14,138.6,19.404,9,100,0.0
202407030707,9,エフエイト,0.1,60.0,6.0,4,100,0.0
202407030707,5,ナッカーフェイス,0.12,26.9,3.2279999999999998,5,100,0.0
202407030707,3,ラウダブル,0.09,17.8,1.602,6,100,0.0
202407030707,4,ルクスアドラー,0.08,14.9,1.192,7,100,0.0
202407030707,7,サンダーバース,0.11,23.0,2.53,8,100,0.0
202407030707,6,ワイドカイゼリン,0.1,67.5,6.75,9,100,0.0
202407030707,2,ベンダバール,0.06,51.5,3.09,10,100,0.0
202407030707,11,メイショウマタベエ,0.09,294.9,26.540999999999997,11,100,0.0
202407030707,1,ゴーダンシング,0.11,70.0,7.7,12,100,0.0
202407030708,5,メイショウジェンマ,0.12,11.9,1.428,3,100,0.0
202407030708,8,タイセイミニスター,0.07,23.2,1.624,4,100,0.0
202407030708,10,レッドクレメンス,0.07,29.0,2.0300000000000002,5,100,0.0
202407030708,3,デンタルフロス,0.16,43.5,6.96,7,100,0.0
202407030708,2,ソウルユニバンス,0.15,156.8,23.52,8,100,0.0
202407030708,1,ヨッシーステージ,0.1,135.4,13.540000000000001,10,100,0.0
202407030709,7,タイセイフェリーク,0.08,23.7,1.896,1,100,2370.0
202407030709,9,タケトンボ,0.14,51.6,7.224000000000001,2,100,0.0
202407030709,1,アウフヘーベン,0.08,22.6,1.808,6,100,0.0
202407030709,11,エンタングルメント,0.13,32.0,4.16,7,100,0.0
202407030709,4,フォーチュンコード,0.1,60.8,6.08,9,100,0.0
202407030709,2,コイニョウボウ,0.13,53.3,6.929,10,100,0.0
202407030709,5,フォーランマリア,0.07,169.2,11.844000000000001,11,100,0.0
202407030710,5,ラキエータ,0.08,32.1,2.568,4,100,0.0
202407030710,9,ワックスフラワー,0.15,108.4,16.26,5,100,0.0
202407030710,4,アルーリングビュー,0.06,58.9,3.534,6,100,0.0
202407030710,15,シュヴェルトライテ,0.03,77.1,2.3129999999999997,7,100,0.0
202407030710,13,メイショウエニシア,0.1,55.2,5.5200000000000005,9,100,0.0
202407030710,11,スーサンアッシャー,0.05,36.4,1.82,10,100,0.0
202407030710,14,ナリタローゼ,0.12,65.5,7.859999999999999,11,100,0.0
202407030710,2,ラウラーナ,0.02,124.5,2.49,13,100,0.0
202407030710,7,ショウナンラスボス,0.08,39.2,3.136,14,100,0.0
202407030710,1,ヒルノローザンヌ,0.05,87.1,4.3549999999999995,15,100,0.0
202407030710,17,ワンスカイ,0.07,269.8,18.886000000000003,16,100,0.0
202407030711,14,ビザンチンドリーム,0.11,17.9,1.9689999999999999,6,100,0.0
202407030711,8,ヤマニンステラータ,0.05,41.4,2.07,8,100,0.0
202407030711,7,ヴィレム,0.06,18.9,1.134,9,100,0.0
202407030711,10,ミスタージーティー,0.08,16.5,1.32,10,100,0.0
202407030711,9,トラストボス,0.07,238.5,16.695,12,100,0.0
202407030711,3,ゴージョニーゴー,0.06,40.8,2.448,13,100,0.0
202407030711,13,インテグレイト,0.1,142.4,14.240000000000002,14,100,0.0
202407030712,2,スペシャルナンバー,0.07,15.8,1.106,4,100,0.0
202407030712,6,サウスジェラート,0.19,125.2,23.788,6,100,0.0
202407030712,7,ストライクオン,0.09,18.2,1.638,7,100,0.0
202407030712,3,クルールデュヴァン,0.16,30.1,4.816000000000001,8,100,0.0
202407030712,1,ミキノプリンス,0.09,165.2,14.867999999999999,9,100,0.0
202407030712,4,カイザーブリッツ,0.09,34.3,3.0869999999999997,10,100,0.0
202406040801,9,フェーレンベルク,0.18,7.2,1.296,1,100,720.0
202406040801,8,サンマルグレイト,0.11,13.2,1.452,3,100,0.0
202406040801,3,ゴーツウキリシマ,0.05,139.2,6.96,6,100,0.0
202406040801,5,ヒダカエクスプレス,0.15,148.8,22.32,8,100,0.0
