feature,importance
gap_ability_popularity,147.66666666666666
gap_pedigree_popularity,75.66666666666667
gap_jockey_popularity,72.0
form_rank,70.66666666666667
sire_win_rate,57.333333333333336
gap_trainer_popularity,55.0
gap_course_fit_popularity,52.666666666666664
sire_course_win_rate,44.0
jockey_win_rate,38.333333333333336
trainer_win_rate,35.333333333333336
past_5_finish_position_mean,34.666666666666664
past_10_finish_position_mean,31.666666666666668
horse_number,20.333333333333332
jockey_芝_win_rate,15.0
combo_avg_finish,13.333333333333334
jockey_intermediate_win_rate,11.0
past_3_finish_position_mean,9.666666666666666
age_zscore,9.666666666666666
past_1_finish_position_max,9.333333333333334
sire_course_avg_finish,9.333333333333334
jockey_ダート_win_rate,8.666666666666666
jockey_mile_win_rate,8.333333333333334
trainer_新潟_win_rate,8.0
time_deviation_score_avg_5,7.666666666666667
trainer_小倉_win_rate,7.666666666666667
past_10_finish_position_median,7.333333333333333
past_5_finish_position_median,6.666666666666667
past_3_last_3f_time_std,6.0
nicks_avg_finish,6.0
bms_win_rate,6.0
bracket_is_outer,6.0
leader_ratio,6.0
horse_weight_zscore,5.666666666666667
jockey_福島_win_rate,5.666666666666667
jockey_long_win_rate,5.333333333333333
past_1_finish_position_mean,5.333333333333333
trainer_中京_win_rate,5.333333333333333
pace_fit_score,5.333333333333333
is_overvalued,5.333333333333333
combo_races,5.333333333333333
jockey_阪神_win_rate,5.333333333333333
jockey_新潟_win_rate,5.0
sire_avg_finish,5.0
dist_avg_time,5.0
bracket_avg_finish,5.0
jockey_中京_win_rate,4.666666666666667
race_class_overbet_risk,4.666666666666667
avg_finish_last10,4.666666666666667
jockey_sprint_win_rate,4.333333333333333
finish_cv_last3,4.333333333333333
trainer_中山_win_rate,4.333333333333333
past_5_margin_seconds_std,4.0
sire_course_place_rate,4.0
past_5_last_3f_time_mean,4.0
past_3_margin_seconds_std,4.0
trainer_京都_win_rate,4.0
trainer_函館_win_rate,3.6666666666666665
sire_wet_boost,3.6666666666666665
finish_std_last10,3.6666666666666665
past_10_margin_seconds_mean,3.6666666666666665
past_5_last_3f_time_std,3.6666666666666665
jockey_中山_win_rate,3.6666666666666665
jockey_札幌_win_rate,3.6666666666666665
basis_weight_zscore,3.3333333333333335
avg_finish_last5,3.3333333333333335
past_3_finish_position_median,3.3333333333333335
trainer_福島_win_rate,3.3333333333333335
past_5_margin_seconds_mean,3.3333333333333335
nicks_win_rate,3.3333333333333335
combo_overperform,3.3333333333333335
past_10_passing_order_1_mean,3.3333333333333335
days_since_last_race,3.3333333333333335
jockey_函館_win_rate,3.0
jockey_京都_win_rate,3.0
surface_avg_last3f,3.0
surface_avg_finish,3.0
trainer_札幌_win_rate,3.0
l3f_deviation_score_avg_5,3.0
dist_avg_finish,3.0
past_3_margin_seconds_mean,3.0
trainer_東京_win_rate,2.6666666666666665
past_3_last_3f_time_mean,2.6666666666666665
jockey_東京_win_rate,2.6666666666666665
jockey_小倉_win_rate,2.6666666666666665
past_5_passing_order_1_mean,2.6666666666666665
bms_avg_finish,2.6666666666666665
past_1_last_3f_time_max,2.6666666666666665
