feature,importance
horse_closing_ability,49819.383454322815
horse_slow_pace_aptitude,44552.67989206314
horse_high_pace_aptitude,19497.612534999847
horse_best_nr,11575.666313171387
gap_jockey_popularity,8345.46519947052
gap_course_fit_popularity,5615.3939571380615
jockey_nr_global,5236.762754917145
gap_pedigree_popularity,3011.4357481002808
horse_avg_gap_zscore,2963.049346923828
gap_trainer_popularity,2930.8873319625854
horse_surface_nr,2603.919289588928
sire_course_win_rate,2453.1784076690674
is_overvalued,2232.0261936187744
jockey_芝_win_rate,1174.5542993545532
horse_best_time_deviation,1079.4673261642456
surface_avg_last3f,1018.8665990829468
past_10_finish_position_mean,983.5518999099731
sire_nr_global,969.1354055404663
jockey_ダート_win_rate,861.7496852874756
win_rate_last5,858.9644918441772
past_10_finish_position_max,848.0592994689941
past_1_last_3f_time_max,769.5212907791138
horse_weight_zscore,732.1611080169678
jockey_mile_win_rate,717.7630639076233
past_10_last_3f_time_std,678.0615940093994
trainer_新潟_win_rate,639.1774520874023
jockey_intermediate_win_rate,612.8627257347107
n_leaders,601.8765954971313
past_10_finish_position_median,558.5158052444458
past_1_finish_position_max,547.8740124702454
past_10_last_3f_time_max,545.6242074966431
prev_distance_m,538.3803949356079
horse_time_deviation_avg,512.6802062988281
past_5_finish_position_mean,466.91481018066406
horse_avg_position_pct,439.8324484825134
horse_l3f_deviation_avg,418.4545021057129
jockey_新潟_win_rate,417.2627124786377
avg_finish_last10,415.6088933944702
horse_distance_nr,406.7519006729126
surface_avg_finish,383.0198926925659
jockey_sprint_win_rate,381.8415002822876
form_rank,371.1815595626831
sire_course_avg_finish,360.4754981994629
age_zscore,359.2686986923218
past_5_last_3f_time_mean,358.14050006866455
l3f_deviation_score_avg_5,326.1630001068115
past_1_passing_order_1_max,318.44550228118896
past_5_finish_position_median,307.37850189208984
past_1_last_3f_time_mean,299.75829696655273
days_since_last_race,289.46882247924805
trainer_中山_win_rate,289.16515922546387
combo_avg_finish,287.1162967681885
surface_races,283.66769886016846
past_5_last_3f_time_max,282.8554992675781
finish_cv_last10,279.0087842941284
past_3_passing_order_1_mean,278.2779016494751
distance_m,277.46260356903076
bracket_avg_finish,271.51507091522217
jockey_小倉_win_rate,266.92409896850586
race_class_overbet_risk,257.1106014251709
past_10_finish_position_std,256.3506956100464
past_10_passing_order_1_mean,241.8149995803833
basis_weight_zscore,235.20958137512207
past_5_last_3f_time_std,234.69850254058838
past_5_passing_order_1_mean,232.85540008544922
trainer_中京_win_rate,226.04729747772217
past_5_last_3f_time_median,225.33610248565674
past_5_passing_order_1_std,223.93806982040405
jockey_京都_win_rate,219.44520092010498
finish_std_last10,212.8067970275879
jockey_阪神_win_rate,209.00899982452393
jockey_東京_win_rate,208.78841876983643
combo_overperform,205.95689964294434
dist_avg_time,203.11470222473145
past_5_passing_order_1_median,199.87109565734863
past_10_margin_seconds_std,189.52309799194336
jockey_中京_win_rate,176.4263105392456
horse_number,176.1639485359192
jockey_long_win_rate,175.7297887802124
past_10_passing_order_4_std,175.16881942749023
finish_cv_last3,171.83604049682617
trainer_札幌_win_rate,169.20809936523438
pace_fit_score,167.96940183639526
nicks_avg_finish,167.7651014328003
past_3_last_3f_time_median,161.63325881958008
horse_weight_change_ratio,161.30185985565186
past_10_last_3f_time_mean,157.6834011077881
bms_win_rate,155.05359935760498
time_deviation_score_avg_5,153.31206941604614
finish_cv_last5,151.46009922027588
past_5_margin_seconds_std,149.3355016708374
trainer_東京_win_rate,146.23099899291992
sire_wet_boost,143.01990127563477
combo_win_rate,142.71242141723633
past_10_margin_seconds_mean,138.01879978179932
horse_interval_days,137.726900100708
leader_ratio,136.5172986984253
trainer_京都_win_rate,133.4197006225586
sire_course_place_rate,131.38055038452148
past_3_last_3f_time_std,130.65030097961426
past_3_last_3f_time_max,130.38340187072754
past_3_finish_position_mean,130.38020038604736
trainer_阪神_win_rate,128.35220050811768
fast_track_score_avg,123.83910083770752
