feature,importance
gap_pedigree_popularity,9901.508150100708
gap_course_fit_popularity,8836.30551147461
gap_jockey_popularity,8427.734001159668
jockey_nr_global,6609.830299377441
gap_trainer_popularity,4675.070468902588
sire_course_win_rate,3840.9895877838135
horse_time_deviation_avg,3178.745407104492
past_1_finish_position_max,1968.8676414489746
sire_nr_global,1922.3065757751465
form_rank,1772.2541980743408
is_overvalued,1707.9072723388672
jockey_芝_win_rate,1669.5814971923828
jockey_mile_win_rate,745.8849010467529
jockey_ダート_win_rate,743.2560977935791
jockey_intermediate_win_rate,732.7840995788574
horse_surface_nr,536.7639999389648
trainer_新潟_win_rate,293.8408031463623
horse_best_time_deviation,251.66610145568848
age_zscore,218.25150299072266
jockey_中山_win_rate,204.75210189819336
past_10_finish_position_mean,203.63199996948242
jockey_小倉_win_rate,196.5438995361328
horse_weight_zscore,189.01189994812012
horse_l3f_deviation_avg,169.6725959777832
bms_avg_finish,154.24880123138428
sire_course_avg_finish,150.27170181274414
past_5_finish_position_mean,130.52400016784668
combo_win_rate,120.65999984741211
past_5_passing_order_1_mean,113.52620315551758
past_10_finish_position_max,111.89309692382812
time_deviation_score_avg_5,110.58639907836914
combo_overperform,110.45109939575195
past_3_margin_seconds_mean,93.61689949035645
trainer_阪神_win_rate,89.90989875793457
race_month,85.98750305175781
nicks_avg_finish,85.3936996459961
horse_avg_gap_zscore_past,80.37779998779297
past_10_passing_order_4_median,79.39949798583984
finish_cv_last3,75.70989990234375
horse_interval_days,74.35089874267578
horse_dist_change,73.81389999389648
past_5_passing_order_1_median,72.9104995727539
past_3_margin_seconds_std,72.34399795532227
surface_races,70.06000137329102
past_3_margin_seconds_median,69.81519889831543
trainer_函館_win_rate,66.2238998413086
horse_prev_gap_zscore,65.71149826049805
past_3_passing_order_1_mean,65.13330078125
jockey_long_win_rate,64.22789764404297
finish_cv_last5,63.13039779663086
age,62.8439998626709
jockey_unknown_win_rate,61.85700225830078
past_3_passing_order_1_std,60.872100830078125
days_since_last_race,60.59889793395996
jockey_sprint_win_rate,60.41679859161377
horse_venue_nr,60.39289855957031
past_10_margin_seconds_std,58.37350082397461
bracket_avg_finish,53.17129898071289
bias_seasonal_score,52.75790023803711
surface_avg_finish,52.70519828796387
trainer_中山_win_rate,49.63560104370117
past_5_margin_seconds_median,48.664100646972656
past_10_last_3f_time_max,48.611000061035156
past_10_passing_order_1_mean,47.68579864501953
trainer_東京_win_rate,47.17399978637695
past_3_passing_order_4_mean,44.257999420166016
dist_avg_time,42.58060073852539
past_3_last_3f_time_std,38.705101013183594
pace_fit_score,37.86280059814453
past_10_last_3f_time_mean,37.67070007324219
past_10_passing_order_1_median,36.17169952392578
past_5_passing_order_1_std,36.08679962158203
combo_avg_finish,35.830299377441406
past_3_last_3f_time_max,35.82619857788086
trainer_京都_win_rate,33.32749938964844
combo_races,33.177398681640625
past_5_margin_seconds_std,32.19369888305664
dist_avg_finish,32.079498291015625
jockey_新潟_win_rate,31.751699447631836
jockey_marathon_win_rate,30.793100357055664
horse_closing_rate_past,30.778200149536133
horse_avg_position_pct_past,30.50659942626953
horse_avg_position_4c,30.002399444580078
past_5_passing_order_4_std,29.683700561523438
dist_races,29.274799346923828
basis_weight_zscore,29.013399124145508
horse_number,28.987300872802734
past_5_finish_position_median,28.569700241088867
surface_avg_last3f,28.413700103759766
past_1_last_3f_time_max,28.2810001373291
past_1_passing_order_4_max,28.247400283813477
past_5_last_3f_time_mean,28.23069953918457
race_class_overbet_risk,28.056299209594727
jockey_札幌_win_rate,27.006500244140625
distance_change,26.438899993896484
past_10_finish_position_std,26.277000427246094
past_5_last_3f_time_median,26.225799560546875
l3f_deviation_score_avg_5,26.155099868774414
fast_track_score_avg,25.83099937438965
past_10_last_3f_time_std,25.642799377441406
horse_distance_nr,25.344200134277344
past_10_passing_order_4_max,24.924100875854492
jockey_阪神_win_rate,24.69179916381836
past_10_passing_order_1_std,24.28499984741211
past_10_margin_seconds_mean,23.34830093383789
past_3_last_3f_time_median,22.52400016784668
jockey_東京_win_rate,19.94070053100586
venue_avg_finish,19.09589958190918
past_3_passing_order_1_median,18.124799728393555
is_chaser,0.0
jockey_中京_win_rate,0.0
horse_slow_pace_rate_past,0.0
trainer_福島_win_rate,0.0
gap_x_closer,0.0
is_closer,0.0
horse_high_pace_rate_past,0.0
horse_weight_change_ratio,0.0
is_front,0.0
jockey_京都_win_rate,0.0
jockey_函館_win_rate,0.0
jockey_福島_win_rate,0.0
trainer_小倉_win_rate,0.0
is_escape,0.0
horse_prev_position_pct,0.0
horse_best_nr,0.0
trainer_札幌_win_rate,0.0
sire_course_place_rate,0.0
sire_wet_boost,0.0
trainer_中京_win_rate,0.0
past_5_last_3f_time_std,0.0
heavy_track_score_avg,0.0
win_rate_last5,0.0
past_10_passing_order_4_mean,0.0
past_10_passing_order_1_max,0.0
past_10_margin_seconds_median,0.0
past_10_margin_seconds_max,0.0
past_10_last_3f_time_median,0.0
past_10_finish_position_median,0.0
nicks_win_rate,0.0
n_leaders,0.0
leader_ratio,0.0
horse_weight_change,0.0
