year,odds_range,ev_threshold,score_pctl,pop_min,roi,bet_count,hit_count,hit_rate
2024,10-30,1.2,0.6,3,0.0,11,0,0.0
2024,10-30,1.2,0.6,4,0.0,11,0,0.0
2024,10-30,1.2,0.6,5,0.0,10,0,0.0
2024,10-30,1.2,0.7,all,0.0,6,0,0.0
2024,10-30,1.2,0.7,3,0.0,6,0,0.0
2024,10-30,1.2,0.7,4,0.0,6,0,0.0
2024,10-30,1.2,0.7,5,0.0,5,0,0.0
2024,10-50,0.5,0.4,all,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.5,0.4,3,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.5,0.4,4,17.142857142857142,63,1,1.5873015873015872
2024,10-50,0.5,0.4,5,18.620689655172416,58,1,1.7241379310344827
2024,10-50,0.5,0.5,all,0.0,28,0,0.0
2024,10-50,0.5,0.5,3,0.0,28,0,0.0
2024,10-50,0.5,0.5,4,0.0,26,0,0.0
2024,10-50,0.5,0.5,5,0.0,24,0,0.0
2024,10-50,0.5,0.6,all,0.0,12,0,0.0
2024,10-50,0.5,0.6,3,0.0,12,0,0.0
2024,10-50,0.5,0.6,4,0.0,12,0,0.0
2024,10-50,0.5,0.6,5,0.0,11,0,0.0
2024,10-50,0.5,0.7,all,0.0,6,0,0.0
2024,10-50,0.5,0.7,3,0.0,6,0,0.0
2024,10-50,0.5,0.7,4,0.0,6,0,0.0
2024,10-50,0.5,0.7,5,0.0,5,0,0.0
2024,10-50,0.6,0.4,all,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.6,0.4,3,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.6,0.4,4,17.142857142857142,63,1,1.5873015873015872
2024,10-50,0.6,0.4,5,18.620689655172416,58,1,1.7241379310344827
2024,10-50,0.6,0.5,all,0.0,28,0,0.0
2024,10-50,0.6,0.5,3,0.0,28,0,0.0
2024,10-50,0.6,0.5,4,0.0,26,0,0.0
2024,10-50,0.6,0.5,5,0.0,24,0,0.0
2024,10-50,0.6,0.6,all,0.0,12,0,0.0
2024,10-50,0.6,0.6,3,0.0,12,0,0.0
2024,10-50,0.6,0.6,4,0.0,12,0,0.0
2024,10-50,0.6,0.6,5,0.0,11,0,0.0
2024,10-50,0.6,0.7,all,0.0,6,0,0.0
2024,10-50,0.6,0.7,3,0.0,6,0,0.0
2024,10-50,0.6,0.7,4,0.0,6,0,0.0
2024,10-50,0.6,0.7,5,0.0,5,0,0.0
2024,10-50,0.7,0.4,all,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.7,0.4,3,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.7,0.4,4,17.142857142857142,63,1,1.5873015873015872
2024,10-50,0.7,0.4,5,18.620689655172416,58,1,1.7241379310344827
2024,10-50,0.7,0.5,all,0.0,28,0,0.0
2024,10-50,0.7,0.5,3,0.0,28,0,0.0
2024,10-50,0.7,0.5,4,0.0,26,0,0.0
2024,10-50,0.7,0.5,5,0.0,24,0,0.0
2024,10-50,0.7,0.6,all,0.0,12,0,0.0
2024,10-50,0.7,0.6,3,0.0,12,0,0.0
2024,10-50,0.7,0.6,4,0.0,12,0,0.0
2024,10-50,0.7,0.6,5,0.0,11,0,0.0
2024,10-50,0.7,0.7,all,0.0,6,0,0.0
2024,10-50,0.7,0.7,3,0.0,6,0,0.0
2024,10-50,0.7,0.7,4,0.0,6,0,0.0
2024,10-50,0.7,0.7,5,0.0,5,0,0.0
2024,10-50,0.8,0.4,all,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.8,0.4,3,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.8,0.4,4,17.142857142857142,63,1,1.5873015873015872
2024,10-50,0.8,0.4,5,18.620689655172416,58,1,1.7241379310344827
2024,10-50,0.8,0.5,all,0.0,28,0,0.0
2024,10-50,0.8,0.5,3,0.0,28,0,0.0
2024,10-50,0.8,0.5,4,0.0,26,0,0.0
2024,10-50,0.8,0.5,5,0.0,24,0,0.0
2024,10-50,0.8,0.6,all,0.0,12,0,0.0
2024,10-50,0.8,0.6,3,0.0,12,0,0.0
2024,10-50,0.8,0.6,4,0.0,12,0,0.0
2024,10-50,0.8,0.6,5,0.0,11,0,0.0
2024,10-50,0.8,0.7,all,0.0,6,0,0.0
2024,10-50,0.8,0.7,3,0.0,6,0,0.0
2024,10-50,0.8,0.7,4,0.0,6,0,0.0
2024,10-50,0.8,0.7,5,0.0,5,0,0.0
2024,10-50,0.9,0.4,all,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.9,0.4,3,16.363636363636363,66,1,1.5151515151515151
2024,10-50,0.9,0.4,4,17.142857142857142,63,1,1.5873015873015872
2024,10-50,0.9,0.4,5,18.620689655172416,58,1,1.7241379310344827
2024,10-50,0.9,0.5,all,0.0,28,0,0.0
2024,10-50,0.9,0.5,3,0.0,28,0,0.0
2024,10-50,0.9,0.5,4,0.0,26,0,0.0
2024,10-50,0.9,0.5,5,0.0,24,0,0.0
2024,10-50,0.9,0.6,all,0.0,12,0,0.0
2024,10-50,0.9,0.6,3,0.0,12,0,0.0
2024,10-50,0.9,0.6,4,0.0,12,0,0.0
2024,10-50,0.9,0.6,5,0.0,11,0,0.0
2024,10-50,0.9,0.7,all,0.0,6,0,0.0
2024,10-50,0.9,0.7,3,0.0,6,0,0.0
2024,10-50,0.9,0.7,4,0.0,6,0,0.0
2024,10-50,0.9,0.7,5,0.0,5,0,0.0
2024,10-50,1.0,0.4,all,16.363636363636363,66,1,1.5151515151515151
2024,10-50,1.0,0.4,3,16.363636363636363,66,1,1.5151515151515151
2024,10-50,1.0,0.4,4,17.142857142857142,63,1,1.5873015873015872
2024,10-50,1.0,0.4,5,18.620689655172416,58,1,1.7241379310344827
2024,10-50,1.0,0.5,all,0.0,28,0,0.0
2024,10-50,1.0,0.5,3,0.0,28,0,0.0
2024,10-50,1.0,0.5,4,0.0,26,0,0.0
2024,10-50,1.0,0.5,5,0.0,24,0,0.0
2024,10-50,1.0,0.6,all,0.0,12,0,0.0
2024,10-50,1.0,0.6,3,0.0,12,0,0.0
2024,10-50,1.0,0.6,4,0.0,12,0,0.0
2024,10-50,1.0,0.6,5,0.0,11,0,0.0
2024,10-50,1.0,0.7,all,0.0,6,0,0.0
2024,10-50,1.0,0.7,3,0.0,6,0,0.0
2024,10-50,1.0,0.7,4,0.0,6,0,0.0
2024,10-50,1.0,0.7,5,0.0,5,0,0.0
2024,10-50,1.2,0.4,all,16.363636363636363,66,1,1.5151515151515151
2024,10-50,1.2,0.4,3,16.363636363636363,66,1,1.5151515151515151
2024,10-50,1.2,0.4,4,17.142857142857142,63,1,1.5873015873015872
2024,10-50,1.2,0.4,5,18.620689655172416,58,1,1.7241379310344827
2024,10-50,1.2,0.5,all,0.0,28,0,0.0
2024,10-50,1.2,0.5,3,0.0,28,0,0.0
2024,10-50,1.2,0.5,4,0.0,26,0,0.0
2024,10-50,1.2,0.5,5,0.0,24,0,0.0
2024,10-50,1.2,0.6,all,0.0,12,0,0.0
2024,10-50,1.2,0.6,3,0.0,12,0,0.0
2024,10-50,1.2,0.6,4,0.0,12,0,0.0
2024,10-50,1.2,0.6,5,0.0,11,0,0.0
2024,10-50,1.2,0.7,all,0.0,6,0,0.0
2024,10-50,1.2,0.7,3,0.0,6,0,0.0
2024,10-50,1.2,0.7,4,0.0,6,0,0.0
2024,10-50,1.2,0.7,5,0.0,5,0,0.0
2024,15-40,0.5,0.4,all,0.0,26,0,0.0
2024,15-40,0.5,0.4,3,0.0,26,0,0.0
2024,15-40,0.5,0.4,4,0.0,26,0,0.0
2024,15-40,0.5,0.4,5,0.0,25,0,0.0
2024,15-40,0.5,0.5,all,0.0,9,0,0.0
2024,15-40,0.5,0.5,3,0.0,9,0,0.0
2024,15-40,0.5,0.5,4,0.0,9,0,0.0
2024,15-40,0.5,0.5,5,0.0,8,0,0.0
2024,15-40,0.5,0.6,all,0.0,5,0,0.0
2024,15-40,0.5,0.6,3,0.0,5,0,0.0
2024,15-40,0.5,0.6,4,0.0,5,0,0.0
2024,15-40,0.6,0.4,all,0.0,26,0,0.0
2024,15-40,0.6,0.4,3,0.0,26,0,0.0
2024,15-40,0.6,0.4,4,0.0,26,0,0.0
2024,15-40,0.6,0.4,5,0.0,25,0,0.0
2024,15-40,0.6,0.5,all,0.0,9,0,0.0
2024,15-40,0.6,0.5,3,0.0,9,0,0.0
2024,15-40,0.6,0.5,4,0.0,9,0,0.0
2024,15-40,0.6,0.5,5,0.0,8,0,0.0
2024,15-40,0.6,0.6,all,0.0,5,0,0.0
2024,15-40,0.6,0.6,3,0.0,5,0,0.0
2024,15-40,0.6,0.6,4,0.0,5,0,0.0
2024,15-40,0.7,0.4,all,0.0,26,0,0.0
2024,15-40,0.7,0.4,3,0.0,26,0,0.0
2024,15-40,0.7,0.4,4,0.0,26,0,0.0
2024,15-40,0.7,0.4,5,0.0,25,0,0.0
2024,15-40,0.7,0.5,all,0.0,9,0,0.0
2024,15-40,0.7,0.5,3,0.0,9,0,0.0
2024,15-40,0.7,0.5,4,0.0,9,0,0.0
2024,15-40,0.7,0.5,5,0.0,8,0,0.0
2024,15-40,0.7,0.6,all,0.0,5,0,0.0
2024,15-40,0.7,0.6,3,0.0,5,0,0.0
2024,15-40,0.7,0.6,4,0.0,5,0,0.0
2024,15-40,0.8,0.4,all,0.0,26,0,0.0
2024,15-40,0.8,0.4,3,0.0,26,0,0.0
2024,15-40,0.8,0.4,4,0.0,26,0,0.0
2024,15-40,0.8,0.4,5,0.0,25,0,0.0
2024,15-40,0.8,0.5,all,0.0,9,0,0.0
2024,15-40,0.8,0.5,3,0.0,9,0,0.0
2024,15-40,0.8,0.5,4,0.0,9,0,0.0
2024,15-40,0.8,0.5,5,0.0,8,0,0.0
2024,15-40,0.8,0.6,all,0.0,5,0,0.0
2024,15-40,0.8,0.6,3,0.0,5,0,0.0
2024,15-40,0.8,0.6,4,0.0,5,0,0.0
2024,15-40,0.9,0.4,all,0.0,26,0,0.0
2024,15-40,0.9,0.4,3,0.0,26,0,0.0
2024,15-40,0.9,0.4,4,0.0,26,0,0.0
2024,15-40,0.9,0.4,5,0.0,25,0,0.0
2024,15-40,0.9,0.5,all,0.0,9,0,0.0
2024,15-40,0.9,0.5,3,0.0,9,0,0.0
2024,15-40,0.9,0.5,4,0.0,9,0,0.0
2024,15-40,0.9,0.5,5,0.0,8,0,0.0
2024,15-40,0.9,0.6,all,0.0,5,0,0.0
2024,15-40,0.9,0.6,3,0.0,5,0,0.0
2024,15-40,0.9,0.6,4,0.0,5,0,0.0
2024,15-40,1.0,0.4,all,0.0,26,0,0.0
2024,15-40,1.0,0.4,3,0.0,26,0,0.0
2024,15-40,1.0,0.4,4,0.0,26,0,0.0
2024,15-40,1.0,0.4,5,0.0,25,0,0.0
2024,15-40,1.0,0.5,all,0.0,9,0,0.0
2024,15-40,1.0,0.5,3,0.0,9,0,0.0
2024,15-40,1.0,0.5,4,0.0,9,0,0.0
2024,15-40,1.0,0.5,5,0.0,8,0,0.0
2024,15-40,1.0,0.6,all,0.0,5,0,0.0
2024,15-40,1.0,0.6,3,0.0,5,0,0.0
2024,15-40,1.0,0.6,4,0.0,5,0,0.0
2024,15-40,1.2,0.4,all,0.0,26,0,0.0
2024,15-40,1.2,0.4,3,0.0,26,0,0.0
2024,15-40,1.2,0.4,4,0.0,26,0,0.0
2024,15-40,1.2,0.4,5,0.0,25,0,0.0
2024,15-40,1.2,0.5,all,0.0,9,0,0.0
2024,15-40,1.2,0.5,3,0.0,9,0,0.0
2024,15-40,1.2,0.5,4,0.0,9,0,0.0
2024,15-40,1.2,0.5,5,0.0,8,0,0.0
2024,15-40,1.2,0.6,all,0.0,5,0,0.0
2024,15-40,1.2,0.6,3,0.0,5,0,0.0
2024,15-40,1.2,0.6,4,0.0,5,0,0.0
2024,20-50,0.5,0.4,all,0.0,18,0,0.0
2024,20-50,0.5,0.4,3,0.0,18,0,0.0
2024,20-50,0.5,0.4,4,0.0,18,0,0.0
2024,20-50,0.5,0.4,5,0.0,17,0,0.0
2024,20-50,0.5,0.5,all,0.0,8,0,0.0
2024,20-50,0.5,0.5,3,0.0,8,0,0.0
2024,20-50,0.5,0.5,4,0.0,8,0,0.0
2024,20-50,0.5,0.5,5,0.0,7,0,0.0
2024,20-50,0.6,0.4,all,0.0,18,0,0.0
2024,20-50,0.6,0.4,3,0.0,18,0,0.0
2024,20-50,0.6,0.4,4,0.0,18,0,0.0
2024,20-50,0.6,0.4,5,0.0,17,0,0.0
2024,20-50,0.6,0.5,all,0.0,8,0,0.0
2024,20-50,0.6,0.5,3,0.0,8,0,0.0
2024,20-50,0.6,0.5,4,0.0,8,0,0.0
2024,20-50,0.6,0.5,5,0.0,7,0,0.0
2024,20-50,0.7,0.4,all,0.0,18,0,0.0
2024,20-50,0.7,0.4,3,0.0,18,0,0.0
2024,20-50,0.7,0.4,4,0.0,18,0,0.0
2024,20-50,0.7,0.4,5,0.0,17,0,0.0
2024,20-50,0.7,0.5,all,0.0,8,0,0.0
2024,20-50,0.7,0.5,3,0.0,8,0,0.0
2024,20-50,0.7,0.5,4,0.0,8,0,0.0
2024,20-50,0.7,0.5,5,0.0,7,0,0.0
2024,20-50,0.8,0.4,all,0.0,18,0,0.0
2024,20-50,0.8,0.4,3,0.0,18,0,0.0
2024,20-50,0.8,0.4,4,0.0,18,0,0.0
2024,20-50,0.8,0.4,5,0.0,17,0,0.0
2024,20-50,0.8,0.5,all,0.0,8,0,0.0
2024,20-50,0.8,0.5,3,0.0,8,0,0.0
2024,20-50,0.8,0.5,4,0.0,8,0,0.0
2024,20-50,0.8,0.5,5,0.0,7,0,0.0
2024,20-50,0.9,0.4,all,0.0,18,0,0.0
2024,20-50,0.9,0.4,3,0.0,18,0,0.0
2024,20-50,0.9,0.4,4,0.0,18,0,0.0
2024,20-50,0.9,0.4,5,0.0,17,0,0.0
2024,20-50,0.9,0.5,all,0.0,8,0,0.0
2024,20-50,0.9,0.5,3,0.0,8,0,0.0
2024,20-50,0.9,0.5,4,0.0,8,0,0.0
2024,20-50,0.9,0.5,5,0.0,7,0,0.0
2024,20-50,1.0,0.4,all,0.0,18,0,0.0
2024,20-50,1.0,0.4,3,0.0,18,0,0.0
2024,20-50,1.0,0.4,4,0.0,18,0,0.0
2024,20-50,1.0,0.4,5,0.0,17,0,0.0
2024,20-50,1.0,0.5,all,0.0,8,0,0.0
2024,20-50,1.0,0.5,3,0.0,8,0,0.0
2024,20-50,1.0,0.5,4,0.0,8,0,0.0
2024,20-50,1.0,0.5,5,0.0,7,0,0.0
2024,20-50,1.2,0.4,all,0.0,18,0,0.0
2024,20-50,1.2,0.4,3,0.0,18,0,0.0
2024,20-50,1.2,0.4,4,0.0,18,0,0.0
2024,20-50,1.2,0.4,5,0.0,17,0,0.0
2024,20-50,1.2,0.5,all,0.0,8,0,0.0
2024,20-50,1.2,0.5,3,0.0,8,0,0.0
2024,20-50,1.2,0.5,4,0.0,8,0,0.0
2024,20-50,1.2,0.5,5,0.0,7,0,0.0
2024,5-20,0.5,0.4,all,44.1958041958042,143,9,6.293706293706294
2024,5-20,0.5,0.4,3,48.24427480916031,131,9,6.870229007633588
2024,5-20,0.5,0.4,4,46.86746987951808,83,5,6.024096385542169
2024,5-20,0.5,0.4,5,47.142857142857146,56,3,5.357142857142857
2024,5-20,0.5,0.5,all,25.454545454545457,66,3,4.545454545454546
2024,5-20,0.5,0.5,3,27.54098360655738,61,3,4.918032786885246
2024,5-20,0.5,0.5,4,16.216216216216218,37,1,2.7027027027027026
2024,5-20,0.5,0.5,5,0.0,23,0,0.0
2024,5-20,0.5,0.6,all,19.310344827586206,29,1,3.4482758620689653
2024,5-20,0.5,0.6,3,22.4,25,1,4.0
2024,5-20,0.5,0.6,4,0.0,17,0,0.0
2024,5-20,0.5,0.6,5,0.0,10,0,0.0
2024,5-20,0.5,0.7,all,0.0,13,0,0.0
2024,5-20,0.5,0.7,3,0.0,13,0,0.0
2024,5-20,0.5,0.7,4,0.0,11,0,0.0
2024,5-20,0.5,0.7,5,0.0,6,0,0.0
2024,5-20,0.6,0.4,all,44.1958041958042,143,9,6.293706293706294
2024,5-20,0.6,0.4,3,48.24427480916031,131,9,6.870229007633588
2024,5-20,0.6,0.4,4,46.86746987951808,83,5,6.024096385542169
2024,5-20,0.6,0.4,5,47.142857142857146,56,3,5.357142857142857
2024,5-20,0.6,0.5,all,25.454545454545457,66,3,4.545454545454546
2024,5-20,0.6,0.5,3,27.54098360655738,61,3,4.918032786885246
2024,5-20,0.6,0.5,4,16.216216216216218,37,1,2.7027027027027026
2024,5-20,0.6,0.5,5,0.0,23,0,0.0
2024,5-20,0.6,0.6,all,19.310344827586206,29,1,3.4482758620689653
2024,5-20,0.6,0.6,3,22.4,25,1,4.0
2024,5-20,0.6,0.6,4,0.0,17,0,0.0
2024,5-20,0.6,0.6,5,0.0,10,0,0.0
2024,5-20,0.6,0.7,all,0.0,13,0,0.0
2024,5-20,0.6,0.7,3,0.0,13,0,0.0
2024,5-20,0.6,0.7,4,0.0,11,0,0.0
2024,5-20,0.6,0.7,5,0.0,6,0,0.0
2024,5-20,0.7,0.4,all,44.1958041958042,143,9,6.293706293706294
2024,5-20,0.7,0.4,3,48.24427480916031,131,9,6.870229007633588
2024,5-20,0.7,0.4,4,46.86746987951808,83,5,6.024096385542169
2024,5-20,0.7,0.4,5,47.142857142857146,56,3,5.357142857142857
2024,5-20,0.7,0.5,all,25.454545454545457,66,3,4.545454545454546
2024,5-20,0.7,0.5,3,27.54098360655738,61,3,4.918032786885246
2024,5-20,0.7,0.5,4,16.216216216216218,37,1,2.7027027027027026
2024,5-20,0.7,0.5,5,0.0,23,0,0.0
2024,5-20,0.7,0.6,all,19.310344827586206,29,1,3.4482758620689653
2024,5-20,0.7,0.6,3,22.4,25,1,4.0
2024,5-20,0.7,0.6,4,0.0,17,0,0.0
2024,5-20,0.7,0.6,5,0.0,10,0,0.0
2024,5-20,0.7,0.7,all,0.0,13,0,0.0
2024,5-20,0.7,0.7,3,0.0,13,0,0.0
2024,5-20,0.7,0.7,4,0.0,11,0,0.0
2024,5-20,0.7,0.7,5,0.0,6,0,0.0
2024,5-20,0.8,0.4,all,44.1958041958042,143,9,6.293706293706294
2024,5-20,0.8,0.4,3,48.24427480916031,131,9,6.870229007633588
2024,5-20,0.8,0.4,4,46.86746987951808,83,5,6.024096385542169
2024,5-20,0.8,0.4,5,47.142857142857146,56,3,5.357142857142857
2024,5-20,0.8,0.5,all,25.454545454545457,66,3,4.545454545454546
2024,5-20,0.8,0.5,3,27.54098360655738,61,3,4.918032786885246
2024,5-20,0.8,0.5,4,16.216216216216218,37,1,2.7027027027027026
2024,5-20,0.8,0.5,5,0.0,23,0,0.0
2024,5-20,0.8,0.6,all,19.310344827586206,29,1,3.4482758620689653
2024,5-20,0.8,0.6,3,22.4,25,1,4.0
2024,5-20,0.8,0.6,4,0.0,17,0,0.0
2024,5-20,0.8,0.6,5,0.0,10,0,0.0
2024,5-20,0.8,0.7,all,0.0,13,0,0.0
2024,5-20,0.8,0.7,3,0.0,13,0,0.0
2024,5-20,0.8,0.7,4,0.0,11,0,0.0
2024,5-20,0.8,0.7,5,0.0,6,0,0.0
2024,5-20,0.9,0.4,all,44.1958041958042,143,9,6.293706293706294
2024,5-20,0.9,0.4,3,48.24427480916031,131,9,6.870229007633588
2024,5-20,0.9,0.4,4,46.86746987951808,83,5,6.024096385542169
2024,5-20,0.9,0.4,5,47.142857142857146,56,3,5.357142857142857
2024,5-20,0.9,0.5,all,25.454545454545457,66,3,4.545454545454546
2024,5-20,0.9,0.5,3,27.54098360655738,61,3,4.918032786885246
2024,5-20,0.9,0.5,4,16.216216216216218,37,1,2.7027027027027026
2024,5-20,0.9,0.5,5,0.0,23,0,0.0
2024,5-20,0.9,0.6,all,19.310344827586206,29,1,3.4482758620689653
2024,5-20,0.9,0.6,3,22.4,25,1,4.0
2024,5-20,0.9,0.6,4,0.0,17,0,0.0
2024,5-20,0.9,0.6,5,0.0,10,0,0.0
2024,5-20,0.9,0.7,all,0.0,13,0,0.0
2024,5-20,0.9,0.7,3,0.0,13,0,0.0
2024,5-20,0.9,0.7,4,0.0,11,0,0.0
2024,5-20,0.9,0.7,5,0.0,6,0,0.0
2024,5-20,1.0,0.4,all,44.1958041958042,143,9,6.293706293706294
2024,5-20,1.0,0.4,3,48.24427480916031,131,9,6.870229007633588
2024,5-20,1.0,0.4,4,46.86746987951808,83,5,6.024096385542169
2024,5-20,1.0,0.4,5,47.142857142857146,56,3,5.357142857142857
2024,5-20,1.0,0.5,all,25.454545454545457,66,3,4.545454545454546
2024,5-20,1.0,0.5,3,27.54098360655738,61,3,4.918032786885246
2024,5-20,1.0,0.5,4,16.216216216216218,37,1,2.7027027027027026
2024,5-20,1.0,0.5,5,0.0,23,0,0.0
2024,5-20,1.0,0.6,all,19.310344827586206,29,1,3.4482758620689653
2024,5-20,1.0,0.6,3,22.4,25,1,4.0
2024,5-20,1.0,0.6,4,0.0,17,0,0.0
2024,5-20,1.0,0.6,5,0.0,10,0,0.0
2024,5-20,1.0,0.7,all,0.0,13,0,0.0
2024,5-20,1.0,0.7,3,0.0,13,0,0.0
2024,5-20,1.0,0.7,4,0.0,11,0,0.0
2024,5-20,1.0,0.7,5,0.0,6,0,0.0
2024,5-20,1.2,0.4,all,44.1958041958042,143,9,6.293706293706294
2024,5-20,1.2,0.4,3,48.24427480916031,131,9,6.870229007633588
2024,5-20,1.2,0.4,4,46.86746987951808,83,5,6.024096385542169
2024,5-20,1.2,0.4,5,47.142857142857146,56,3,5.357142857142857
2024,5-20,1.2,0.5,all,25.454545454545457,66,3,4.545454545454546
2024,5-20,1.2,0.5,3,27.54098360655738,61,3,4.918032786885246
2024,5-20,1.2,0.5,4,16.216216216216218,37,1,2.7027027027027026
2024,5-20,1.2,0.5,5,0.0,23,0,0.0
2024,5-20,1.2,0.6,all,19.310344827586206,29,1,3.4482758620689653
2024,5-20,1.2,0.6,3,22.4,25,1,4.0
2024,5-20,1.2,0.6,4,0.0,17,0,0.0
2024,5-20,1.2,0.6,5,0.0,10,0,0.0
2024,5-20,1.2,0.7,all,0.0,13,0,0.0
2024,5-20,1.2,0.7,3,0.0,13,0,0.0
2024,5-20,1.2,0.7,4,0.0,11,0,0.0
2024,5-20,1.2,0.7,5,0.0,6,0,0.0
2024,7-35,0.5,0.4,all,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.5,0.4,3,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.5,0.4,4,31.807228915662655,83,3,3.614457831325301
2024,7-35,0.5,0.4,5,40.61538461538462,65,3,4.615384615384616
2024,7-35,0.5,0.5,all,0.0,43,0,0.0
2024,7-35,0.5,0.5,3,0.0,43,0,0.0
2024,7-35,0.5,0.5,4,0.0,37,0,0.0
2024,7-35,0.5,0.5,5,0.0,27,0,0.0
2024,7-35,0.5,0.6,all,0.0,21,0,0.0
2024,7-35,0.5,0.6,3,0.0,21,0,0.0
2024,7-35,0.5,0.6,4,0.0,19,0,0.0
2024,7-35,0.5,0.6,5,0.0,13,0,0.0
2024,7-35,0.5,0.7,all,0.0,10,0,0.0
2024,7-35,0.5,0.7,3,0.0,10,0,0.0
2024,7-35,0.5,0.7,4,0.0,10,0,0.0
2024,7-35,0.5,0.7,5,0.0,6,0,0.0
2024,7-35,0.6,0.4,all,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.6,0.4,3,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.6,0.4,4,31.807228915662655,83,3,3.614457831325301
2024,7-35,0.6,0.4,5,40.61538461538462,65,3,4.615384615384616
2024,7-35,0.6,0.5,all,0.0,43,0,0.0
2024,7-35,0.6,0.5,3,0.0,43,0,0.0
2024,7-35,0.6,0.5,4,0.0,37,0,0.0
2024,7-35,0.6,0.5,5,0.0,27,0,0.0
2024,7-35,0.6,0.6,all,0.0,21,0,0.0
2024,7-35,0.6,0.6,3,0.0,21,0,0.0
2024,7-35,0.6,0.6,4,0.0,19,0,0.0
2024,7-35,0.6,0.6,5,0.0,13,0,0.0
2024,7-35,0.6,0.7,all,0.0,10,0,0.0
2024,7-35,0.6,0.7,3,0.0,10,0,0.0
2024,7-35,0.6,0.7,4,0.0,10,0,0.0
2024,7-35,0.6,0.7,5,0.0,6,0,0.0
2024,7-35,0.7,0.4,all,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.7,0.4,3,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.7,0.4,4,31.807228915662655,83,3,3.614457831325301
2024,7-35,0.7,0.4,5,40.61538461538462,65,3,4.615384615384616
2024,7-35,0.7,0.5,all,0.0,43,0,0.0
2024,7-35,0.7,0.5,3,0.0,43,0,0.0
2024,7-35,0.7,0.5,4,0.0,37,0,0.0
2024,7-35,0.7,0.5,5,0.0,27,0,0.0
2024,7-35,0.7,0.6,all,0.0,21,0,0.0
2024,7-35,0.7,0.6,3,0.0,21,0,0.0
2024,7-35,0.7,0.6,4,0.0,19,0,0.0
2024,7-35,0.7,0.6,5,0.0,13,0,0.0
2024,7-35,0.7,0.7,all,0.0,10,0,0.0
2024,7-35,0.7,0.7,3,0.0,10,0,0.0
2024,7-35,0.7,0.7,4,0.0,10,0,0.0
2024,7-35,0.7,0.7,5,0.0,6,0,0.0
2024,7-35,0.8,0.4,all,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.8,0.4,3,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.8,0.4,4,31.807228915662655,83,3,3.614457831325301
2024,7-35,0.8,0.4,5,40.61538461538462,65,3,4.615384615384616
2024,7-35,0.8,0.5,all,0.0,43,0,0.0
2024,7-35,0.8,0.5,3,0.0,43,0,0.0
2024,7-35,0.8,0.5,4,0.0,37,0,0.0
2024,7-35,0.8,0.5,5,0.0,27,0,0.0
2024,7-35,0.8,0.6,all,0.0,21,0,0.0
2024,7-35,0.8,0.6,3,0.0,21,0,0.0
2024,7-35,0.8,0.6,4,0.0,19,0,0.0
2024,7-35,0.8,0.6,5,0.0,13,0,0.0
2024,7-35,0.8,0.7,all,0.0,10,0,0.0
2024,7-35,0.8,0.7,3,0.0,10,0,0.0
2024,7-35,0.8,0.7,4,0.0,10,0,0.0
2024,7-35,0.8,0.7,5,0.0,6,0,0.0
2024,7-35,0.9,0.4,all,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.9,0.4,3,33.86138613861387,101,4,3.9603960396039604
2024,7-35,0.9,0.4,4,31.807228915662655,83,3,3.614457831325301
2024,7-35,0.9,0.4,5,40.61538461538462,65,3,4.615384615384616
2024,7-35,0.9,0.5,all,0.0,43,0,0.0
2024,7-35,0.9,0.5,3,0.0,43,0,0.0
2024,7-35,0.9,0.5,4,0.0,37,0,0.0
2024,7-35,0.9,0.5,5,0.0,27,0,0.0
2024,7-35,0.9,0.6,all,0.0,21,0,0.0
2024,7-35,0.9,0.6,3,0.0,21,0,0.0
2024,7-35,0.9,0.6,4,0.0,19,0,0.0
2024,7-35,0.9,0.6,5,0.0,13,0,0.0
2024,7-35,0.9,0.7,all,0.0,10,0,0.0
2024,7-35,0.9,0.7,3,0.0,10,0,0.0
2024,7-35,0.9,0.7,4,0.0,10,0,0.0
2024,7-35,0.9,0.7,5,0.0,6,0,0.0
2024,7-35,1.0,0.4,all,33.86138613861387,101,4,3.9603960396039604
2024,7-35,1.0,0.4,3,33.86138613861387,101,4,3.9603960396039604
2024,7-35,1.0,0.4,4,31.807228915662655,83,3,3.614457831325301
2024,7-35,1.0,0.4,5,40.61538461538462,65,3,4.615384615384616
2024,7-35,1.0,0.5,all,0.0,43,0,0.0
