threshold,roi,hit_rate,bet_count,avg_odds_hit,year
2.0999999999999996,63.48416289592761,4.072398190045249,442,15.588888888888887,2022
2.1999999999999997,65.46341463414633,4.146341463414634,410,15.788235294117646,2022
2.3,63.22916666666667,3.90625,384,16.186666666666664,2022
2.3999999999999995,61.02272727272727,3.4090909090909087,352,17.9,2022
2.4999999999999996,62.89156626506024,3.313253012048193,332,18.98181818181818,2022
2.5999999999999996,68.01302931596092,3.5830618892508146,307,18.98181818181818,2022
2.6999999999999993,64.22680412371133,3.0927835051546393,291,20.766666666666666,2022
2.7999999999999994,57.607142857142854,2.5,280,23.042857142857144,2022
2.8999999999999995,60.867924528301884,2.6415094339622645,265,23.042857142857144,2022
2.9999999999999996,64.52,2.8000000000000003,250,23.042857142857144,2022
3.0999999999999996,58.06584362139917,2.4691358024691357,243,23.516666666666666,2022
3.1999999999999993,61.61572052401747,2.6200873362445414,229,23.516666666666666,2022
3.2999999999999994,59.62264150943396,2.358490566037736,212,25.28,2022
3.3999999999999995,61.359223300970875,2.4271844660194173,206,25.28,2022
3.499999999999999,65.49222797927462,2.5906735751295336,193,25.28,2022
0.5,72.00260078023408,12.83051582141309,2307,5.611824324324324,2023
0.6,70.16,10.8,2000,6.496296296296297,2023
0.7,70.80137378362909,9.845449341728678,1747,7.191279069767442,2023
0.7999999999999999,73.8587311968607,9.61412688031393,1529,7.682312925170069,2023
0.8999999999999999,74.81060606060606,8.787878787878787,1320,8.51293103448276,2023
0.9999999999999999,69.80121002592912,7.433016421780467,1157,9.390697674418606,2023
1.0999999999999999,71.80311890838207,7.212475633528265,1026,9.955405405405404,2023
1.1999999999999997,70.49837486457206,6.500541711809317,923,10.845,2023
1.2999999999999998,71.46778042959428,6.205250596658711,838,11.517307692307694,2023
1.4,70.88157894736842,5.921052631578947,760,11.971111111111112,2023
1.4999999999999998,69.4857142857143,5.857142857142858,700,11.863414634146343,2023
1.5999999999999996,63.79905808477236,4.866562009419153,637,13.10967741935484,2023
1.6999999999999997,64.67226890756302,4.705882352941177,595,13.742857142857146,2023
1.7999999999999998,57.27605118829982,3.656307129798903,547,15.665000000000001,2023
1.8999999999999997,55.02958579881657,3.155818540433925,507,17.4375,2023
1.9999999999999996,51.89583333333333,2.7083333333333335,480,19.161538461538463,2023
2.0999999999999996,51.3968957871397,2.6607538802660753,451,19.316666666666666,2023
2.1999999999999997,47.725118483412324,2.3696682464454977,422,20.14,2023
2.3,50.476190476190474,2.506265664160401,399,20.14,2023
2.3999999999999995,53.13984168865436,2.638522427440633,379,20.14,2023
2.4999999999999996,51.58333333333333,2.5,360,20.633333333333336,2023
2.5999999999999996,52.14705882352941,2.3529411764705883,340,22.1625,2023
2.6999999999999993,54.55384615384615,2.4615384615384617,325,22.1625,2023
2.7999999999999994,34.645161290322584,1.6129032258064515,310,21.48,2023
2.8999999999999995,36.53061224489796,1.7006802721088436,294,21.48,2023
2.9999999999999996,34.100719424460436,1.4388489208633095,278,23.700000000000003,2023
3.0999999999999996,35.50561797752809,1.4981273408239701,267,23.700000000000003,2023
3.1999999999999993,37.1764705882353,1.5686274509803921,255,23.700000000000003,2023
3.2999999999999994,38.53658536585367,1.6260162601626018,246,23.700000000000003,2023
3.3999999999999995,30.893617021276594,1.276595744680851,235,24.2,2023
3.499999999999999,32.55605381165919,1.345291479820628,223,24.2,2023
0.5,78.00259403372245,14.094249891915261,2313,5.534355828220859,2024
0.6,79.50510204081634,12.908163265306122,1960,6.159288537549407,2024
0.7,79.71698113207547,11.851415094339622,1696,6.72636815920398,2024
0.7999999999999999,76.03378378378379,10.135135135135135,1480,7.502,2024
0.8999999999999999,74.10138248847926,9.062980030721967,1302,8.176271186440676,2024
0.9999999999999999,74.99562554680665,8.486439195100612,1143,8.837113402061856,2024
1.0999999999999999,76.962890625,8.203125,1024,9.382142857142856,2024
1.1999999999999997,76.14483493077742,7.454739084132056,939,10.214285714285712,2024
1.2999999999999998,80.0,7.647058823529412,850,10.461538461538462,2024
1.4,74.94132985658408,6.779661016949152,767,11.053846153846154,2024
1.4999999999999998,67.63456090651559,5.524079320113314,706,12.243589743589743,2024
1.5999999999999996,67.6416539050536,5.206738131699847,653,12.991176470588234,2024
1.6999999999999997,61.49579831932773,4.369747899159663,595,14.073076923076922,2024
1.7999999999999998,59.708561020036434,4.007285974499089,549,14.899999999999999,2024
1.8999999999999997,59.12451361867704,3.6964980544747084,514,15.994736842105262,2024
1.9999999999999996,55.66666666666668,3.3333333333333335,480,16.7,2024
2.0999999999999996,55.25386313465784,3.090507726269316,453,17.87857142857143,2024
2.1999999999999997,49.39534883720931,2.558139534883721,430,19.30909090909091,2024
2.3,49.77329974811084,2.2670025188916876,397,21.955555555555556,2024
2.3999999999999995,53.118279569892465,2.4193548387096775,372,21.955555555555556,2024
2.4999999999999996,56.45714285714285,2.571428571428571,350,21.955555555555556,2024
2.5999999999999996,42.86144578313254,1.8072289156626504,332,23.71666666666667,2024
2.6999999999999993,45.17460317460317,1.9047619047619049,315,23.71666666666667,2024
2.7999999999999994,47.11920529801324,1.9867549668874174,302,23.71666666666667,2024
2.8999999999999995,49.755244755244746,2.097902097902098,286,23.71666666666667,2024
2.9999999999999996,46.891385767790254,1.8726591760299627,267,25.04,2024
3.0999999999999996,48.715953307392994,1.9455252918287937,257,25.04,2024
3.1999999999999993,50.89430894308943,2.0325203252032518,246,25.04,2024
