threshold,roi,hit_rate,bet_count,avg_prob,avg_odds,model,year
1.6999999999999997,69.28129829984545,7.573415765069552,1294,0.33392590731263944,26.88693972179289,マーケットニュートラル,2023
1.7999999999999998,69.0204081632653,7.020408163265306,1225,0.33126015196236375,28.104816326530607,マーケットニュートラル,2023
1.8999999999999997,68.71951219512195,6.533101045296168,1148,0.32876831124683786,29.57369337979094,マーケットニュートラル,2023
1.9999999999999996,67.34246575342466,6.027397260273973,1095,0.3280840625277651,30.693059360730594,マーケットニュートラル,2023
2.0999999999999996,64.02485659655832,5.449330783938815,1046,0.32654229406577334,31.82323135755258,マーケットニュートラル,2023
2.1999999999999997,64.29141716566866,5.289421157684631,1002,0.3264819477133145,32.8935129740519,マーケットニュートラル,2023
2.3,64.02748414376322,5.07399577167019,946,0.32352780300572015,34.436257928118394,マーケットニュートラル,2023
2.3999999999999995,64.0728476821192,4.966887417218543,906,0.3223549063319086,35.576710816777044,マーケットニュートラル,2023
2.4999999999999996,63.71986222732492,4.707233065442021,871,0.3202336513597527,36.7121699196326,マーケットニュートラル,2023
2.5999999999999996,66.05515587529976,4.796163069544365,834,0.3192176955297671,37.93429256594724,マーケットニュートラル,2023
2.6999999999999993,66.61616161616162,4.545454545454546,792,0.31551388702078553,39.52588383838384,マーケットニュートラル,2023
2.7999999999999994,68.64473684210527,4.605263157894736,760,0.3142009735871465,40.806315789473686,マーケットニュートラル,2023
2.8999999999999995,69.87771739130436,4.619565217391304,736,0.31194383164843714,41.86222826086957,マーケットニュートラル,2023
2.9999999999999996,68.04809052333806,4.384724186704385,707,0.31104325156439405,43.13960396039604,マーケットニュートラル,2023
3.0999999999999996,67.27536231884058,4.202898550724638,690,0.30925502768196994,43.981159420289856,マーケットニュートラル,2023
3.1999999999999993,67.41071428571429,4.017857142857143,672,0.3079388624399054,44.881249999999994,マーケットニュートラル,2023
3.2999999999999994,68.47457627118644,4.006163328197227,649,0.3065100168839079,46.07010785824345,マーケットニュートラル,2023
3.3999999999999995,65.30448717948718,3.685897435897436,624,0.30611403178780106,47.433653846153845,マーケットニュートラル,2023
3.499999999999999,67.80366056572379,3.826955074875208,601,0.3040005034563411,48.813643926788686,マーケットニュートラル,2023
3.599999999999999,65.48885077186965,3.6020583190394513,583,0.3025508621859173,49.959691252144076,マーケットニュートラル,2023
