threshold,roi,hit_rate,bet_count,avg_odds_hit,model,year
3.8999999999999995,73.62725450901803,5.911823647294589,998,12.454237288135594,Ensemble,2023
3.999999999999999,71.83229813664596,5.590062111801243,966,12.850000000000001,Ensemble,2023
0.5,78.00259403372245,14.094249891915261,2313,5.534355828220859,V15_Binary（的中型）,2024
0.6,79.50510204081634,12.908163265306122,1960,6.159288537549407,V15_Binary（的中型）,2024
0.7,79.71698113207547,11.851415094339622,1696,6.72636815920398,V15_Binary（的中型）,2024
0.7999999999999999,76.03378378378379,10.135135135135135,1480,7.502,V15_Binary（的中型）,2024
0.8999999999999999,74.10138248847926,9.062980030721967,1302,8.176271186440676,V15_Binary（的中型）,2024
0.9999999999999999,74.99562554680665,8.486439195100612,1143,8.837113402061856,V15_Binary（的中型）,2024
1.0999999999999999,76.962890625,8.203125,1024,9.382142857142856,V15_Binary（的中型）,2024
1.1999999999999997,76.14483493077742,7.454739084132056,939,10.214285714285712,V15_Binary（的中型）,2024
1.2999999999999998,80.0,7.647058823529412,850,10.461538461538462,V15_Binary（的中型）,2024
1.4,74.94132985658408,6.779661016949152,767,11.053846153846154,V15_Binary（的中型）,2024
1.4999999999999998,67.63456090651559,5.524079320113314,706,12.243589743589743,V15_Binary（的中型）,2024
1.5999999999999996,67.6416539050536,5.206738131699847,653,12.991176470588234,V15_Binary（的中型）,2024
1.6999999999999997,61.49579831932773,4.369747899159663,595,14.073076923076922,V15_Binary（的中型）,2024
1.7999999999999998,59.708561020036434,4.007285974499089,549,14.899999999999999,V15_Binary（的中型）,2024
1.8999999999999997,59.12451361867704,3.6964980544747084,514,15.994736842105262,V15_Binary（的中型）,2024
1.9999999999999996,55.66666666666668,3.3333333333333335,480,16.7,V15_Binary（的中型）,2024
2.0999999999999996,55.25386313465784,3.090507726269316,453,17.87857142857143,V15_Binary（的中型）,2024
2.1999999999999997,49.39534883720931,2.558139534883721,430,19.30909090909091,V15_Binary（的中型）,2024
2.3,49.77329974811084,2.2670025188916876,397,21.955555555555556,V15_Binary（的中型）,2024
2.3999999999999995,53.118279569892465,2.4193548387096775,372,21.955555555555556,V15_Binary（的中型）,2024
2.4999999999999996,56.45714285714285,2.571428571428571,350,21.955555555555556,V15_Binary（的中型）,2024
2.5999999999999996,42.86144578313254,1.8072289156626504,332,23.71666666666667,V15_Binary（的中型）,2024
2.6999999999999993,45.17460317460317,1.9047619047619049,315,23.71666666666667,V15_Binary（的中型）,2024
2.7999999999999994,47.11920529801324,1.9867549668874174,302,23.71666666666667,V15_Binary（的中型）,2024
2.8999999999999995,49.755244755244746,2.097902097902098,286,23.71666666666667,V15_Binary（的中型）,2024
2.9999999999999996,46.891385767790254,1.8726591760299627,267,25.04,V15_Binary（的中型）,2024
3.0999999999999996,48.715953307392994,1.9455252918287937,257,25.04,V15_Binary（的中型）,2024
3.1999999999999993,50.89430894308943,2.0325203252032518,246,25.04,V15_Binary（的中型）,2024
3.2999999999999994,53.73390557939914,2.1459227467811157,233,25.04,V15_Binary（的中型）,2024
3.3999999999999995,56.14349775784754,2.242152466367713,223,25.04,V15_Binary（的中型）,2024
3.499999999999999,58.504672897196265,2.336448598130841,214,25.04,V15_Binary（的中型）,2024
3.599999999999999,63.55329949238578,2.5380710659898478,197,25.04,V15_Binary（的中型）,2024
3.6999999999999993,55.21052631578948,2.1052631578947367,190,26.225,V15_Binary（的中型）,2024
3.7999999999999994,57.95580110497238,2.209944751381215,181,26.225,V15_Binary（的中型）,2024
3.8999999999999995,60.98837209302326,2.3255813953488373,172,26.225,V15_Binary（的中型）,2024
3.999999999999999,63.19277108433735,2.4096385542168677,166,26.225,V15_Binary（的中型）,2024
0.5,82.40011580775914,17.168500289519397,3454,4.80168634064081,V4.4_Residual（穴馬検出型）,2024
0.6,82.40011580775914,17.168500289519397,3454,4.80168634064081,V4.4_Residual（穴馬検出型）,2024
0.7,82.40011580775914,17.168500289519397,3454,4.80168634064081,V4.4_Residual（穴馬検出型）,2024
0.7999999999999999,82.40011580775914,17.168500289519397,3454,4.80168634064081,V4.4_Residual（穴馬検出型）,2024
