race_id,year,n_horses,odds_mean,odds_cv,top1_horse,top1_prob,top1_odds,top1_finish,top1_hit,top1_payout,top2_horse,top2_prob,top2_odds,top2_finish,winner_horse,winner_pred_rank,winner_pred_prob,winner_odds,prob_gap_1_2
202106010312,2021,15,32.92666666666666,1.4594446787183792,13,0.23347950260827366,26.5,8,False,0.0,3,0.1557052437535143,10.3,5,12,3,0.13937431279367574,3.5,0.07777425885475936
202106010405,2021,16,59.662499999999994,1.7982417807930389,13,0.22274618911646485,6.7,4,False,0.0,4,0.21063496658102826,8.2,2,14,14,0.012713588396096464,18.8,0.012111222535436589
202106010410,2021,16,89.80625,1.231958368659383,7,0.25786782643623374,3.4,3,False,0.0,4,0.18094262301631514,4.8,2,2,4,0.1422343937127602,9.5,0.0769252034199186
202106010411,2021,16,70.70625,1.4143392287187762,9,0.3553835229539892,5.5,1,True,550.0,6,0.171817685601703,30.6,5,9,1,0.3553835229539892,5.5,0.18356583735228618
202106010412,2021,16,33.98125,1.1814221996128484,11,0.14699917882769678,18.1,4,False,0.0,4,0.13487723943200702,6.5,10,12,5,0.08763445541280257,5.3,0.012121939395689757
202106010505,2021,16,86.6875,1.137451248044989,7,0.24101484328507256,4.6,2,False,0.0,12,0.0839522676466488,20.5,5,9,7,0.03607785029415657,10.7,0.15706257563842374
202106010509,2021,12,80.35000000000001,1.7422965659145375,4,0.27151160620008513,3.7,6,False,0.0,11,0.1825753139476324,6.6,4,9,10,0.018514587991639037,38.4,0.08893629225245273
202106010511,2021,16,35.34375,0.9798366882948941,7,0.1630366715131537,1.8,4,False,0.0,13,0.12770001719106175,11.4,14,14,9,0.039693970172724406,30.3,0.03533665432209196
202106010512,2021,14,25.45714285714286,0.8637121615013721,4,0.22080888767353826,3.4,2,False,0.0,2,0.17359879517449509,7.0,5,11,13,0.03319429026626134,18.5,0.04721009249904318
202106010605,2021,16,91.95625000000001,1.0948556061927721,7,0.31917008561148374,3.6,2,False,0.0,2,0.29857327964269886,3.6,7,10,3,0.16806087967465938,2.4,0.02059680596878488
202106010607,2021,16,44.81875,1.199501026714743,16,0.25595934549173577,3.6,5,False,0.0,4,0.19991177434959587,3.1,1,4,2,0.19991177434959587,3.1,0.0560475711421399
202106010609,2021,16,37.1125,1.0755160964917392,15,0.31351564595681136,4.4,1,True,440.00000000000006,10,0.22886718262444164,2.9,4,15,1,0.31351564595681136,4.4,0.08464846333236972
202106010611,2021,12,21.224999999999998,0.8569759149984818,6,0.24691725134391232,12.6,3,False,0.0,1,0.22524366590461783,4.5,2,3,3,0.22367695424538644,3.1,0.021673585439294485
202106010612,2021,14,32.67857142857143,1.4670364456934675,7,0.32743969326188727,2.3,1,True,229.99999999999997,2,0.2114705797230875,5.2,8,7,1,0.32743969326188727,2.3,0.11596911353879977
202106010705,2021,16,53.99375,1.1096244707486504,6,0.2352927964922589,6.6,4,False,0.0,9,0.20407663671572296,12.0,8,8,13,0.008202585950263302,24.0,0.03121615977653594
202106010709,2021,8,29.7,1.119319021127082,8,0.5147497431983442,1.5,1,True,150.0,3,0.21002135123979654,4.9,7,8,1,0.5147497431983442,1.5,0.3047283919585477
202106010711,2021,14,34.128571428571426,1.1521166459523988,14,0.22827089678943357,2.9,1,True,290.0,13,0.15120229184761094,5.2,6,14,1,0.22827089678943357,2.9,0.07706860494182263
202106010712,2021,16,42.668749999999996,1.2621196598234232,7,0.1771079804781615,6.6,1,True,660.0,10,0.1061935688398023,3.9,5,7,1,0.1771079804781615,6.6,0.07091441163835921
202106010805,2021,16,77.10625,1.0336783485173746,13,0.19683522544616983,3.4,2,False,0.0,8,0.1549304907569772,5.9,6,7,3,0.14195506570762614,2.3,0.04190473468919262
202106010809,2021,8,23.45,1.7430897840733082,1,0.433135053594915,2.9,7,False,0.0,6,0.31340347502081584,5.8,5,7,6,0.12281502791518387,6.3,0.11973157857409916
202106010811,2021,17,94.0235294117647,1.2544961336684184,9,0.21544946207487234,2.4,1,True,240.0,1,0.16096429314206107,4.9,11,9,1,0.21544946207487234,2.4,0.05448516893281127
202106010812,2021,10,21.43,1.0123423943186893,4,0.2208720404651708,2.7,5,False,0.0,1,0.19467755971635112,8.4,9,9,5,0.09010140746500649,2.9,0.026194480748819693
202106020105,2021,16,92.575,1.126780271021064,5,0.09760500950185907,12.0,9,False,0.0,2,0.08276831349629184,4.7,2,15,3,0.07580101928505593,4.0,0.014836696005567238
202106020106,2021,16,76.475,1.4527391148503952,8,0.2383665087013032,2.9,11,False,0.0,4,0.061742903391314365,36.6,9,10,5,0.04048292991869111,7.4,0.17662360530998883
202106020109,2021,11,30.8,1.4686676737925357,2,0.4389399362983487,13.4,1,True,1340.0,10,0.29262615627293265,4.2,7,2,1,0.4389399362983487,13.4,0.14631378002541606
202106020110,2021,9,37.25555555555555,1.636122630493979,8,0.1749269850638911,3.0,6,False,0.0,9,0.16486723147960863,5.2,2,6,6,0.07558864181307302,2.9,0.01005975358428246
202106020111,2021,16,110.94375000000001,1.2654539080488914,5,0.23692595479248355,2.7,12,False,0.0,8,0.12873086275593618,3.8,4,1,5,0.1119861395351626,4.2,0.10819509203654737
202106020205,2021,16,120.00000000000001,1.2653827923245642,9,0.10826000558925192,3.3,5,False,0.0,1,0.09186491392577802,3.4,10,15,3,0.0818000281690851,5.7,0.0163950916634739
202106020206,2021,7,11.585714285714285,0.9990284983293789,4,0.49410205727941453,3.0,1,True,300.0,3,0.2770537490239798,4.9,5,4,1,0.49410205727941453,3.0,0.21704830825543475
202106020209,2021,10,42.93,2.312695698884914,7,0.2074484749449584,4.2,5,False,0.0,3,0.18719861447092503,4.8,1,3,2,0.18719861447092503,4.8,0.020249860474033377
202106020211,2021,14,102.55714285714285,1.709608701297259,11,0.15004708482200596,5.0,9,False,0.0,8,0.13726625233706208,2.5,1,8,2,0.13726625233706208,2.5,0.012780832484943883
202106020305,2021,16,114.00625,1.1324536177766906,4,0.3759605541809049,1.7,6,False,0.0,11,0.07741608756410018,9.7,1,11,2,0.07741608756410018,9.7,0.2985444666168047
202106020306,2021,16,101.9625,1.1994563825754794,2,0.3523037993168451,1.9,6,False,0.0,5,0.10089207306554036,4.7,3,1,11,0.010709666019591038,7.8,0.2514117262513047
202106020308,2021,16,67.68125,1.1719791239953692,6,0.24873388864509444,1.5,1,True,150.0,7,0.19009338391393482,6.3,2,6,1,0.24873388864509444,1.5,0.058640504731159615
202106020309,2021,13,55.01538461538461,1.4232399663371627,9,0.37430255148738356,1.9,1,True,190.0,8,0.2549791875636052,3.0,6,9,1,0.37430255148738356,1.9,0.11932336392377835
202106020311,2021,16,57.025,1.7728138775700566,2,0.28168057948449543,3.4,13,False,0.0,3,0.1779048979155522,2.4,2,8,6,0.05020424615645549,33.4,0.10377568156894323
202106020405,2021,16,80.3875,1.1178925341769292,5,0.150409303190035,4.9,2,False,0.0,4,0.1449905831688499,6.5,7,15,3,0.1432968235378391,2.4,0.005418720021185097
202106020406,2021,11,101.69999999999999,1.6302734098899487,2,0.5339872224090249,2.3,5,False,0.0,5,0.5010242441851949,5.5,1,5,2,0.5010242441851949,5.5,0.032962978223829986
202106020408,2021,12,34.68333333333333,0.9382708123467272,4,0.28200674500900164,1.9,3,False,0.0,12,0.11495529587771604,23.7,1,12,2,0.11495529587771604,23.7,0.1670514491312856
202106020409,2021,13,58.26153846153847,1.2620265542423732,6,0.26804216583801693,4.7,2,False,0.0,13,0.2342465082817305,4.2,1,13,2,0.2342465082817305,4.2,0.03379565755628644
202106020411,2021,10,35.3,1.0456102206766813,2,0.39695249885054584,1.3,3,False,0.0,10,0.3895769679363662,4.9,2,4,5,0.14985183274588385,17.9,0.00737553091417964
202106020505,2021,16,100.6625,1.0560974471438842,8,0.1999274580230004,2.7,10,False,0.0,2,0.14614380061686075,2.1,2,6,3,0.09443632034065198,8.5,0.05378365740613966
202106020507,2021,11,47.74545454545455,1.1356028428337765,2,0.2734182182833338,2.6,1,True,260.0,10,0.20388717549646979,3.4,5,2,1,0.2734182182833338,2.6,0.069531042786864
202106020510,2021,15,38.313333333333325,1.027233881802061,12,0.17271793450278017,5.1,7,False,0.0,14,0.14847123762828546,4.8,3,6,6,0.0810313291163363,29.5,0.02424669687449471
202106020511,2021,16,26.775000000000002,1.0432306994020868,9,0.17521277765596688,4.2,9,False,0.0,15,0.1414297080708723,6.1,8,13,3,0.11287936842775935,11.1,0.03378306958509458
202106020512,2021,15,33.75333333333333,1.2313384208849887,3,0.26430463860788794,2.5,6,False,0.0,14,0.1184461822526989,11.1,1,14,2,0.1184461822526989,11.1,0.14585845635518904
202106020605,2021,16,65.19375,0.8992331356667312,6,0.0976170950573552,5.2,5,False,0.0,3,0.08569007108726487,15.2,2,2,4,0.04990938714913386,2.6,0.011927023970090336
202106020607,2021,15,54.00666666666667,1.3163565155253008,4,0.14835791390701497,14.7,6,False,0.0,8,0.14711197378175778,4.7,2,7,3,0.10663976190170898,3.0,0.0012459401252571944
202106020609,2021,11,26.96363636363636,0.9721237908771666,11,0.22980453603717033,2.3,1,True,229.99999999999997,8,0.08692170653699346,4.6,3,11,1,0.22980453603717033,2.3,0.14288282950017686
202106020610,2021,14,32.17142857142857,1.2181109713563902,4,0.09742163314372364,13.1,4,False,0.0,12,0.07840000307768,4.0,6,3,6,0.04729068603015062,8.5,0.01902163006604364
202106020611,2021,15,41.273333333333326,1.2275989171926132,5,0.141921013307635,3.8,3,False,0.0,7,0.12986641892309647,16.5,14,8,8,0.04106462733494762,6.3,0.012054594384538542
202106020704,2021,15,72.16666666666667,1.4310283066209961,15,0.17942661058435888,5.7,6,False,0.0,10,0.10387718231180013,22.9,4,13,10,0.029239602680634455,14.2,0.07554942827255876
202106020705,2021,16,61.9875,1.4333111322806698,11,0.2005111287848301,6.0,10,False,0.0,4,0.11395105989100474,6.0,4,7,15,0.006068412243878612,40.5,0.08656006889382536
202106020706,2021,16,49.73125,1.313591168321028,9,0.2593346369753424,7.1,7,False,0.0,7,0.16575700814895855,8.5,10,15,15,0.004957904108775673,15.0,0.09357762882638387
202106020709,2021,9,34.85555555555556,1.1456147273630675,1,0.27855460273253946,1.8,1,True,180.0,7,0.21525082808159152,3.2,2,1,1,0.27855460273253946,1.8,0.06330377465094794
202106020711,2021,16,29.95625,0.9687772753409017,1,0.11021160217807949,25.3,14,False,0.0,11,0.09189748352753278,8.3,9,3,10,0.04407339416316186,9.3,0.018314118650546704
202106020805,2021,16,54.08125,1.416469486511943,1,0.18927057405776043,1.6,1,True,160.0,2,0.18732491154058425,6.2,6,1,1,0.18927057405776043,1.6,0.0019456625171761777
202106020806,2021,16,34.362500000000004,1.056004803519315,4,0.12660503618158572,6.8,6,False,0.0,9,0.11577829504861416,6.6,9,8,4,0.09311880428199344,6.3,0.010826741132971565
202106020808,2021,15,43.07999999999999,1.4041480553008254,1,0.20170731340345122,2.3,6,False,0.0,10,0.10274558591927048,7.5,1,10,2,0.10274558591927048,7.5,0.09896172748418074
202106020809,2021,16,44.74375,1.2357288824117232,4,0.3058150870506733,3.2,6,False,0.0,5,0.18112987638889155,14.9,3,8,10,0.02949376977073337,3.0,0.12468521066178173
202106020811,2021,15,58.919999999999995,1.2754283157447288,10,0.15304660176464743,2.4,3,False,0.0,4,0.0989628781721911,16.2,5,14,5,0.06339000903283781,7.1,0.054083723592456334
202106030104,2021,16,116.4875,1.1298940140708105,11,0.14628130817168924,2.3,3,False,0.0,5,0.09972457028131465,3.7,1,5,2,0.09972457028131465,3.7,0.046556737890374594
202106030105,2021,11,26.172727272727272,1.0603394858100692,9,0.23965666622476642,3.4,2,False,0.0,10,0.09067386914590148,3.9,6,1,5,0.06386392600473996,21.4,0.14898279707886494
202106030106,2021,8,26.8,1.2186739187976823,2,0.3203525846306482,3.1,1,True,310.0,3,0.2613141669310938,2.9,6,2,1,0.3203525846306482,3.1,0.05903841769955437
202106030111,2021,15,38.95333333333334,1.087603174130328,6,0.1761266164029714,17.7,15,False,0.0,2,0.13263153536795286,5.0,3,4,5,0.10738083881368356,8.5,0.043495081035018535
202106030112,2021,11,25.41818181818182,1.0271251867373075,1,0.11118184900319847,5.2,3,False,0.0,11,0.09670248377174484,11.3,5,10,5,0.05454973273047196,1.7,0.014479365231453628
202106030205,2021,16,66.65625,1.4230343502702278,10,0.2522351679386291,4.3,4,False,0.0,1,0.2184046139300656,3.4,2,14,3,0.041382379163039884,15.7,0.033830554008563496
202106030208,2021,8,17.837500000000002,1.2327665840451503,7,0.20382992425149762,3.4,2,False,0.0,8,0.2008056327509655,2.4,3,6,5,0.10010725852916562,3.8,0.003024291500532128
202106030209,2021,10,28.829999999999995,1.3180238351780855,1,0.3221563261549606,24.5,3,False,0.0,10,0.18854504437072683,2.5,1,10,2,0.18854504437072683,2.5,0.13361128178423376
202106030210,2021,10,24.419999999999998,1.3536971177297898,2,0.13955710255298753,4.3,10,False,0.0,4,0.1344447172456802,10.4,5,1,8,0.04584219034478185,46.9,0.005112385307307343
202106030305,2021,18,159.49444444444447,1.0569716835919905,18,0.23191435051747245,1.6,4,False,0.0,6,0.15954063679123154,2.8,1,6,2,0.15954063679123154,2.8,0.0723737137262409
202106030307,2021,12,49.70833333333334,1.1885940714619252,10,0.3217936207789792,3.7,6,False,0.0,1,0.311059502346436,2.4,3,6,3,0.3091766516052312,15.9,0.010734118432543238
202106030309,2021,8,30.137500000000003,1.569773300821231,7,0.23000644930802241,1.9,1,True,190.0,4,0.10762553804075844,3.1,3,7,1,0.23000644930802241,1.9,0.12238091126726397
202106030311,2021,16,54.400000000000006,1.3808138660478924,9,0.24849716354802617,6.3,1,True,630.0,4,0.1277031780331025,4.5,13,9,1,0.24849716354802617,6.3,0.12079398551492368
202106030405,2021,18,94.48888888888888,1.267675776689042,4,0.34658610749317287,4.0,8,False,0.0,12,0.10881463458334695,3.0,3,13,4,0.02305437905582194,3.7,0.23777147290982592
202106030407,2021,16,65.0125,1.4949987558416107,13,0.17359817197686092,6.4,4,False,0.0,2,0.16028715059971657,6.4,9,16,12,0.017788293241062066,24.3,0.01331102137714435
202106030409,2021,10,30.830000000000002,1.0207036225746695,5,0.33444619301866385,2.2,3,False,0.0,1,0.2541278053360364,11.2,6,4,4,0.07627660568535428,2.6,0.08031838768262745
202106030410,2021,15,39.84,1.027206713526876,7,0.11750610853785494,1.6,3,False,0.0,15,0.08600005317327346,16.9,5,6,10,0.021676157274267926,28.2,0.03150605536458148
202106030411,2021,14,47.5,1.2013805539699165,6,0.2555665944957091,2.7,4,False,0.0,13,0.07496774833158097,4.4,2,12,6,0.03726538010066284,11.8,0.18059884616412814
202106030505,2021,18,122.68333333333332,1.0407689138401146,2,0.2217700166232801,3.8,1,True,380.0,11,0.1389207550162974,9.9,3,2,1,0.2217700166232801,3.8,0.08284926160698272
202106030509,2021,14,30.721428571428568,1.1965212981293016,1,0.21537256071222052,3.0,7,False,0.0,3,0.12007581449057206,3.5,8,10,4,0.06562588212170772,11.9,0.09529674622164847
202106030510,2021,16,63.43125,1.3889625983481355,6,0.16988922821740385,5.1,1,True,509.99999999999994,11,0.1667297827172396,6.5,5,6,1,0.16988922821740385,5.1,0.003159445500164254
202106030511,2021,16,67.15,1.392392268295112,15,0.16232790668038274,6.2,2,False,0.0,4,0.1305192904102781,33.1,7,6,5,0.11562011302372294,3.2,0.031808616270104645
202106030602,2021,18,97.85555555555555,0.9741597489201608,16,0.20893226999871722,1.8,1,True,180.0,2,0.04723259680609949,66.7,11,16,1,0.20893226999871722,1.8,0.16169967319261774
202106030605,2021,15,70.47333333333334,1.325649888619511,2,0.046628215414521286,7.0,8,False,0.0,7,0.04661949898387511,30.8,11,1,4,0.0370645901511443,14.0,8.716430646177331e-06
202106030607,2021,10,52.419999999999995,1.7964314320083736,4,0.19497902569451392,4.8,1,True,480.0,2,0.11333935805187281,3.6,5,4,1,0.19497902569451392,4.8,0.0816396676426411
202106030609,2021,9,31.899999999999995,1.2298762904865053,4,0.11233708306022801,1.9,1,True,190.0,5,0.06397521384067903,10.6,5,4,1,0.11233708306022801,1.9,0.04836186921954898
202106030611,2021,16,46.09375,1.3721271482358985,7,0.13486962814856876,6.1,15,False,0.0,12,0.07690858954905092,10.9,6,11,10,0.025087894575734605,3.2,0.057961038599517845
202106030705,2021,16,132.21249999999998,1.187102005508827,14,0.10943466739861166,17.7,11,False,0.0,4,0.0634221425771483,4.0,4,5,4,0.05503435009691233,9.9,0.046012524821463355
202106030706,2021,16,84.03750000000001,1.5045082314216824,14,0.17692965468182312,5.2,2,False,0.0,15,0.1314567348173127,3.9,9,9,5,0.1178213491901509,4.6,0.04547291986451041
202106030707,2021,15,37.72,1.0798934355909529,13,0.10172254612990586,20.5,2,False,0.0,3,0.08094106643746579,9.3,15,7,15,0.012264309041239907,2.6,0.02078147969244007
202106030709,2021,9,50.7,2.1813220207662023,5,0.301935246054758,4.4,5,False,0.0,9,0.24860549610201185,5.2,1,9,2,0.24860549610201185,5.2,0.05332974995274617
202106030804,2021,17,178.50588235294117,1.0607446323869791,10,0.2438406875479558,2.4,2,False,0.0,1,0.170677230858652,26.9,10,2,4,0.04179163967268164,4.4,0.0731634566893038
202106030808,2021,8,10.225000000000001,0.9624719852973319,4,0.13483988140306907,4.1,4,False,0.0,2,0.12195610901888475,6.9,7,7,4,0.11487575726676236,3.5,0.012883772384184325
202106030809,2021,11,25.227272727272727,1.3018795749703664,11,0.3370803719385206,3.2,2,False,0.0,3,0.1813575997180164,5.2,6,7,4,0.13256025527295062,6.6,0.15572277222050418
202106030811,2021,16,51.3125,1.3161538644868864,1,0.20966381104029647,8.8,4,False,0.0,3,0.17036654845595944,14.3,3,7,9,0.1004694003060317,3.7,0.03929726258433702
202106030812,2021,12,32.81666666666667,1.626566001048375,7,0.23660436233544052,2.7,1,True,270.0,11,0.16837556526256506,11.6,4,7,1,0.23660436233544052,2.7,0.06822879707287546
202106040102,2021,16,76.84375,1.3893513092398808,9,0.16206628807794984,3.9,4,False,0.0,16,0.06601860712806451,8.8,11,7,4,0.053753866413427706,21.6,0.09604768094988533
202106040107,2021,13,67.56153846153846,1.1745726283989555,10,0.241606949605707,1.8,2,False,0.0,2,0.18529536954007664,5.1,8,4,4,0.06469227433479846,5.3,0.05631158006563036
202106040109,2021,8,62.962500000000006,1.1896058997148862,1,0.35507025351941573,2.5,2,False,0.0,3,0.32129976666170146,1.8,1,3,2,0.32129976666170146,1.8,0.03377048685771428
202106040110,2021,10,31.889999999999997,1.080907193066338,2,0.3313369390118765,3.3,6,False,0.0,5,0.1409712633449377,4.0,9,7,3,0.07145601446514563,2.7,0.1903656756669388
202106040111,2021,18,53.55,1.576707690584043,4,0.1301538658569807,3.5,17,False,0.0,16,0.12091978967523735,21.0,18,11,4,0.09672610876244281,4.5,0.009234076181743336
202106040202,2021,10,52.629999999999995,1.1887211934079547,5,0.05620113698439748,5.8,1,True,580.0,9,0.051512714645963284,7.6,4,5,1,0.05620113698439748,5.8,0.004688422338434195
202106040207,2021,14,79.92142857142858,1.0941252074531274,6,0.12985845909421692,1.1,4,False,0.0,13,0.1128061104226652,7.2,6,2,7,0.011386398838656879,19.5,0.017052348671551726
202106040208,2021,6,13.266666666666666,1.3725935414295052,5,0.2106455783622314,1.8,1,True,180.0,4,0.08146784895192141,5.1,4,5,1,0.2106455783622314,1.8,0.12917772941031
202106040210,2021,15,19.446666666666665,0.7477383864931122,13,0.12396726313918155,6.4,14,False,0.0,14,0.08511555214086108,7.4,5,2,4,0.05944354580648163,32.4,0.038851710998320466
202106040211,2021,16,40.275000000000006,1.2760956747117445,1,0.20596377187962195,2.8,3,False,0.0,7,0.07891344382288079,8.6,8,2,9,0.03126818554011385,15.4,0.12705032805674116
202106040303,2021,16,64.74374999999999,1.223481570040885,14,0.07111800575058541,13.1,7,False,0.0,2,0.0420031852778503,4.5,1,2,2,0.0420031852778503,4.5,0.029114820472735115
202106040307,2021,12,24.083333333333332,0.8644620322930272,6,0.2116203275393191,2.5,3,False,0.0,4,0.05781946055703248,4.1,5,5,3,0.052144538098619735,4.9,0.15380086698228662
202106040310,2021,14,29.435714285714287,0.946171787474846,11,0.1336764139319652,3.1,2,False,0.0,13,0.11805798964236613,5.4,8,3,3,0.10050053171634092,5.5,0.015618424289599059
202106040312,2021,16,50.20625,1.3414845091655434,16,0.0775150050910293,7.4,12,False,0.0,4,0.06310278660959902,6.9,5,1,6,0.02681329466331809,2.9,0.014412218481430275
202106040402,2021,13,84.33846153846154,1.1747300563392464,2,0.1685680482485545,4.1,9,False,0.0,13,0.13601811736390512,17.3,3,12,8,0.02712760677978109,7.5,0.032549930884649386
202106040407,2021,15,31.32,1.1011082265459327,11,0.10217455220772798,10.4,5,False,0.0,13,0.09808306429861476,4.3,11,5,15,0.0067235581050836,35.9,0.00409148790911322
202106040410,2021,15,43.08666666666667,1.5039025217063422,1,0.09938850998536972,7.2,9,False,0.0,9,0.07338705484053973,18.7,15,3,4,0.047357836955686884,4.4,0.026001455144829988
202106040412,2021,15,40.64,1.4526641172102934,13,0.10800488102440746,4.2,8,False,0.0,1,0.07420603567078979,5.7,3,8,10,0.01661202853556704,25.2,0.03379884535361767
202106040502,2021,15,82.26,1.3701151354856154,1,0.3199487276701153,8.5,1,True,850.0,6,0.25072699153881656,1.5,9,1,1,0.3199487276701153,8.5,0.06922173613129873
202106040504,2021,13,100.01538461538462,1.0137583042823346,10,0.15867109388522935,2.3,1,True,229.99999999999997,4,0.10385718423827445,2.1,2,10,1,0.15867109388522935,2.3,0.0548139096469549
202106040510,2021,7,11.942857142857145,1.0592006763667559,6,0.2269504821450853,4.1,1,True,409.99999999999994,2,0.19384041003217467,5.2,3,6,1,0.2269504821450853,4.1,0.03311007211291064
202106040511,2021,14,52.06428571428571,1.5187402228165343,10,0.21597909627638948,9.8,3,False,0.0,11,0.13679293729700934,7.9,7,2,4,0.07770692927010238,42.7,0.07918615897938014
202106040602,2021,16,80.6,1.3170331376988846,12,0.13272028097240496,3.4,5,False,0.0,10,0.06765280419954092,17.2,10,4,3,0.06363906248073734,4.4,0.06506747677286404
202106040604,2021,15,97.54666666666667,1.5235465203893903,7,0.1347890716099372,3.6,4,False,0.0,10,0.10482781809340892,22.3,6,14,3,0.07434372301983647,2.8,0.02996125351652827
202106040606,2021,15,36.40666666666666,1.2120186489732336,10,0.1626907739405244,10.8,5,False,0.0,3,0.12288657592118314,3.8,3,4,8,0.02835866990162733,13.0,0.03980419801934125
202106040609,2021,10,55.589999999999996,1.911827788524335,4,0.21478724197590093,9.9,3,False,0.0,1,0.18365652730780227,2.8,1,1,2,0.18365652730780227,2.8,0.031130714668098664
202106040610,2021,12,27.474999999999998,1.0569793827753644,9,0.22604136870361105,3.3,7,False,0.0,5,0.18619116629842325,2.5,1,5,2,0.18619116629842325,2.5,0.0398502024051878
202106040702,2021,13,75.22307692307692,1.415111929596045,3,0.16408019811703684,19.1,5,False,0.0,5,0.14777277967148314,3.8,2,1,4,0.08140672247464152,4.9,0.016307418445553695
202106040703,2021,14,89.22142857142858,1.2625056813214324,12,0.10939998119781193,18.7,7,False,0.0,5,0.090248832303005,2.3,1,5,2,0.090248832303005,2.3,0.01915114889480693
202106040707,2021,15,57.58666666666666,1.3612501358489308,14,0.20760423502755518,11.3,3,False,0.0,6,0.1345679015373076,2.0,2,13,6,0.02022394872023031,8.6,0.07303633349024757
202106040709,2021,13,38.146153846153844,1.0530459559718648,2,0.20084469291083648,14.4,2,False,0.0,13,0.18698771856120935,4.6,10,1,3,0.1289162951593211,2.1,0.013856974349627127
202106040711,2021,16,81.82499999999999,1.044430444239551,12,0.2906123245527513,2.1,4,False,0.0,6,0.09616229855964961,7.1,7,1,3,0.06360219815422004,4.7,0.1944500259931017
202106040802,2021,16,143.98125,1.054180716447177,1,0.22147453926188201,4.7,5,False,0.0,15,0.10464097692105415,14.6,7,6,12,0.013720144970965534,18.4,0.11683356234082787
202106040804,2021,16,115.76875,1.2082524339695544,11,0.33012105891111637,3.8,1,True,380.0,12,0.1845776135322118,16.6,3,11,1,0.33012105891111637,3.8,0.14554344537890457
202106040809,2021,10,53.49000000000001,1.915542263768398,4,0.2928130259643431,17.8,8,False,0.0,10,0.26128553439753677,2.4,4,8,6,0.0594129604212735,11.3,0.03152749156680634
202106040810,2021,16,41.65625,1.3460919390987134,6,0.10077822726212146,4.9,5,False,0.0,3,0.07747710289237549,9.4,9,4,16,0.00440217802885003,13.8,0.023301124369745976
202106040811,2021,13,19.73076923076923,0.7846982048084654,3,0.17396361699421312,3.7,9,False,0.0,10,0.06088666941207741,4.0,11,4,7,0.02536041282528606,11.2,0.11307694758213571
202106040902,2021,16,108.325,1.170307008502165,7,0.38917654508304134,3.7,4,False,0.0,5,0.07633644641108144,137.3,13,15,5,0.04034191882191166,2.4,0.3128400986719599
202106040907,2021,9,40.63333333333333,1.233197040048569,8,0.4830441946819381,2.2,3,False,0.0,7,0.23753338298252996,2.6,6,2,4,0.07742742791652182,5.5,0.24551081169940814
202106040909,2021,8,43.7875,1.8981210168898373,8,0.26618755170798103,6.8,5,False,0.0,2,0.24613439249564853,2.7,6,7,5,0.15312229826027213,14.2,0.0200531592123325
202106040910,2021,12,29.608333333333334,1.0794167859126331,1,0.13448536783130088,12.8,6,False,0.0,4,0.11667902406270275,3.7,1,4,2,0.11667902406270275,3.7,0.017806343768598132
202106040911,2021,16,64.85000000000001,1.29785993061598,12,0.20769367888213577,3.4,2,False,0.0,4,0.20701449427778226,5.3,1,4,2,0.20701449427778226,5.3,0.000679184604353511
202106050103,2021,15,177.98,1.5063812896529816,10,0.11195983433652815,7.2,1,True,720.0,3,0.07679064627709398,2.0,4,10,1,0.11195983433652815,7.2,0.03516918805943417
202106050109,2021,15,42.86666666666667,1.0243849505475524,14,0.15571681190836453,4.5,7,False,0.0,4,0.08375924778303655,43.6,4,3,7,0.06740058663649154,5.9,0.07195756412532799
202106050112,2021,16,72.7875,1.374178302422808,1,0.09447697034217101,49.1,9,False,0.0,7,0.07699421076253735,64.5,15,11,5,0.06564664337355507,1.7,0.01748275957963366
202106050203,2021,16,145.3,1.5545483242703977,4,0.07842813903171707,4.6,6,False,0.0,11,0.052812560329277135,10.7,8,6,6,0.029468823603615496,5.5,0.025615578702439933
202106050209,2021,15,73.33333333333333,1.3854594986617665,10,0.11889438014319934,13.4,7,False,0.0,12,0.11689866709440531,10.1,8,9,3,0.04392297104806971,10.7,0.0019957130487940206
202106050211,2021,16,30.65625,1.1826492835034899,5,0.08959764789751685,24.8,5,False,0.0,1,0.05281258563565471,9.5,3,2,9,0.019369879379780647,4.4,0.03678506226186214
202106050212,2021,8,20.7625,1.0590612548421339,1,0.15364749066451042,62.5,4,False,0.0,2,0.12305580861483376,2.2,3,8,6,0.03981346641837696,3.1,0.03059168204967666
202106050304,2021,16,121.48125,1.5335886626284225,3,0.08684454186345263,4.7,2,False,0.0,1,0.06769574287965266,28.6,1,1,2,0.06769574287965266,28.6,0.019148798983799967
202106050307,2021,16,114.59374999999999,1.3739533892093598,13,0.0536707613672819,14.8,9,False,0.0,3,0.047900087490636296,8.2,1,3,2,0.047900087490636296,8.2,0.0057706738766456
202106050309,2021,10,38.38,1.6130363123984466,7,0.1251773721081249,24.6,7,False,0.0,8,0.10054713307914667,3.2,1,8,2,0.10054713307914667,3.2,0.024630239028978235
202106050312,2021,10,30.98,1.2090203063840081,1,0.14711230712665108,13.7,7,False,0.0,5,0.14500782629934036,4.8,3,4,3,0.12964145753724482,1.6,0.002104480827310712
202106050406,2021,17,179.9058823529412,1.1036254002923669,3,0.19658532233547418,2.1,1,True,210.0,2,0.048132574489742314,66.5,14,3,1,0.19658532233547418,2.1,0.14845274784573187
