horse_id,horse_name,birth_date,trainer_name,trainer_id,owner_name,breeder_name,producing_area,ancestor_id,ancestor_name,generation
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1988107344,ゴールデンサッシュ,3
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0000ed,ディクタス,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000ff4,Sanctus,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0071d4,Doronic,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1979101752,ダイナサッシュ,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000258,ノーザンテースト,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a00074f,ロイヤルサッシュ,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1998106155,ポイントフラッグ,2
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1987107235,メジロマックイーン,3
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1978106598,メジロティターン,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000b2b,メジロアサマ,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000581,シエリル,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1978106600,メジロオーロラ,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0002ae,リマンド,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a003fc1,メジロアイリス,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1987106268,パストラリズム,3
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000cde,プルラリズム,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0012c8,The Minstrel,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a007f7a,Cambretta,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1978105727,トクノエイティー,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000375,トライバルチーフ,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1955104166,アイアンルビー,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1999106425,アオバコリン,1
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,1986109001,カコイーシーズ,2
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a00175b,Alydar,3
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000e46,Raise a Native,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000f89,Native Dancer,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a007984,Raise You,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a007adb,Sweet Tooth,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000489,On-And-On,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a00792b,Plum Cake,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0090c3,Careless Notion,3
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000de8,Jester,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a001032,Tom Fool,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a007610,Golden Apple,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0090c2,Miss Uppity,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000f88,Nasrullah,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0090c1,Nursery School,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a006449,コリンヌドゥブルイェール,2
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a0016b9,Lomond,3
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000e04,Northern Dancer,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000f8c,Nearctic,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a00702e,Natalma,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a008080,My Charmer,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a00110c,Poker,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a008081,Fair Charmer,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000154,Gold and Purple,3
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a001858,Golden Fleece,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000dfe,Nijinsky,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a008889,Exotic Treat,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a00808b,Arkadina,4
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a000fdf,Ribot,5
2017101415,ウインマイティー,2017-04-01,西園正都,01028,ウイン,コスモヴューファーム,新冠町,000a00808c,Natashka,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,2008103552,ロードカナロア,1
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,2001103460,キングカメハメハ,2
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a001d7e,Kingmambo,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a001607,Mr. Prospector,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000e46,Raise a Native,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a007e0c,Gold Digger,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a009961,Miesque,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a001676,Nureyev,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0084c9,Pasadoble,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00680e,マンファス,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0001d6,ラストタイクーン,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000378,トライマイベスト,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a009241,Mill Princess,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00b1e0,Pilot Bird,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000e1d,Blakeney,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a009608,The Dancer,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,1996107173,レディブラッサム,2
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a001a98,Storm Cat,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0016d4,Storm Bird,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000e04,Northern Dancer,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00834c,South Ocean,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a008e05,Terlingua,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000ded,Secretariat,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a008e04,Crimson Saint,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00652e,サラトガデュー,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00177c,Cormorant,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000628,His Majesty,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a008508,Song Sparrow,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00033d,Super Luna,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0010e2,In Reality,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00001a,Alada,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,2007105741,ダイヤモンドムーン,1
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,1998101554,マンハッタンカフェ,2
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a00033a,サンデーサイレンス,3
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a0012bf,Halo,4
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a000f2b,Hail to Reason,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a007459,Cosmah,5
2018100008,ナサ,2018-03-27,伊藤滋規,05722,杉浦和也,アイズスタッド,日高町,000a008c1e,Wishing Well,4
