threshold,bet_count,win_count,hit_rate,avg_odds,roi
0.8,3456,239,0.06915509259259259,43.377748842592595,0.6815682870370371
0.9,3456,239,0.06915509259259259,43.377748842592595,0.6815682870370371
1.0,3456,239,0.06915509259259259,43.377748842592595,0.6815682870370371
1.1,3456,239,0.06915509259259259,43.377748842592595,0.6815682870370371
1.2,3456,239,0.06915509259259259,43.377748842592595,0.6815682870370371
1.3,3456,239,0.06915509259259259,43.377748842592595,0.6815682870370371
1.5,3418,232,0.06787595084844938,43.76413107080163,0.6756875365710943
2.0,2276,89,0.03910369068541301,56.543453427065025,0.5924428822495605
