race_id,n_horses,odds_mean,odds_std,odds_cv,odds_min,odds_max,top1_horse,top1_prob,top1_odds,top1_relative_odds,top1_finish,top1_hit,top1_ev,top2_horse,top2_prob,top2_odds,top2_finish,winner_horse,winner_pred_rank,winner_pred_prob,winner_odds,winner_relative_odds,prob_gap_1_2,odds_gap_1_2,actual_2nd_horse,actual_3rd_horse,tansho_payout,tansho_horse,umaren_payout,umaren_horses,umatan_payout,sanrenpuku_payout,sanrentan_payout,wide_payouts,wide_min,wide_max
202005030710,15,51.32,62.88487440212812,1.225348293104601,2.0,190.1,9,0.2510485284423408,4.0,0.0779423226812159,3,False,1.0041941137693633,3,0.07636033715064086,2.0,8,8,15,0.0023484880070227293,188.1,3.6652377240841774,0.17468819129169996,-2.0,10,9,18810,8,115020,"(8, 10)",261680,154360,1677410,"[20010, 10590, 1130]",1130,20010
202005030803,16,51.0125,59.2109210084311,1.160713962429426,3.7,193.0,6,0.11068843747913949,4.9,0.09605488850771869,4,False,0.5423733436477836,9,0.08092375583609401,3.7,3,16,10,0.015014351639929625,5.8,0.11369762313158538,0.02976468164304548,-1.2000000000000002,7,9,580,16,2950,"(7, 16)",5460,3840,19940,"[1300, 460, 850]",460,1300
202005030804,18,57.68333333333333,68.94707475772312,1.195268559798725,2.9,244.4,4,0.09823653663229723,32.6,0.5651545796012714,13,False,3.20251109421289,8,0.0776764900363261,34.5,10,18,18,0.00244789158712101,105.4,1.8272175671771167,0.020560046595971132,1.8999999999999986,5,17,10540,18,65970,"(5, 18)",110060,156010,1367540,"[16150, 10300, 1900]",1900,16150
202005030808,9,15.422222222222224,16.29630155723821,1.0566766139419586,2.5,50.7,3,0.2678322823851193,4.6,0.2982708933717579,4,False,1.2320284989715486,7,0.20537746701212634,34.5,7,5,3,0.1580572493794539,6.7,0.4344380403458213,0.06245481537299297,29.9,8,4,670,5,670,"(5, 8)",1720,1720,9340,"[340, 590, 340]",340,590
202005030811,16,36.1875,45.010234021460796,1.2438061214911447,4.5,168.3,1,0.1679148904460216,8.5,0.23488773747841105,1,True,1.4272765687911835,14,0.0857182239668139,6.5,4,1,1,0.1679148904460216,8.5,0.23488773747841105,0.08219666647920769,-2.0,5,6,850,1,8450,"(1, 5)",12840,14370,91800,"[2620, 1000, 1600]",1000,2620
202005030810,16,32.256249999999994,23.599801376282812,0.7316349971333561,3.2,78.7,13,0.18604459672396906,3.3,0.10230575469870182,1,True,0.6139471691890979,2,0.13990700998239008,3.2,16,13,1,0.18604459672396906,3.3,0.10230575469870182,0.04613758674157897,-0.09999999999999964,9,7,330,13,2500,"(9, 13)",3980,15230,59770,"[920, 1730, 2900]",920,2900
202005040102,14,77.18571428571428,122.66530985473538,1.5892229668390667,1.7,362.2,5,0.2656307777095186,8.9,0.1153063113085323,12,False,2.364113921614716,11,0.23508458122955025,1.7,2,4,4,0.18599964443332012,10.9,0.14121784193966316,0.03054619647996834,-7.2,11,10,1090,4,860,"(4, 11)",2470,1590,13460,"[380, 800, 230]",230,800
202005040103,17,125.58823529411765,139.2019346235575,1.1083994794381626,2.1,397.5,5,0.21391061397807742,2.1,0.016721311475409836,4,False,0.4492122893539626,1,0.14299390829909436,7.0,7,6,4,0.06210758058817339,5.7,0.0453864168618267,0.07091670567898306,4.9,2,13,570,6,5170,"(2, 6)",7030,10230,59460,"[1410, 700, 1800]",700,1800
202005040109,9,14.855555555555554,13.882733080261168,0.9345145678560248,2.1,45.1,5,0.2274524261833483,9.5,0.6394913986537024,3,False,2.1607980487418086,9,0.22377659459788954,4.6,8,2,7,0.05479699616518185,6.9,0.46447270007479435,0.0036758315854587553,-4.9,8,5,690,2,960,"(2, 8)",2530,2240,14710,"[400, 820, 400]",400,820
202005040111,10,34.459999999999994,54.308914758280906,1.5759986871236482,2.4,180.6,8,0.25414255210479675,4.7,0.13639001741149162,5,False,1.1944699948925448,4,0.16837144769629434,19.5,7,9,4,0.14860872348245519,5.7,0.16540917005223452,0.08577110440850241,14.8,5,6,570,9,690,"(5, 9)",1880,7020,34420,"[340, 2950, 1240]",340,2950
202005040108,17,41.8235294117647,41.48407118117394,0.9918835584809522,3.2,144.8,6,0.08485946943343567,3.8,0.09085794655414908,8,False,0.32246598384705555,5,0.05796826178289974,22.7,16,11,5,0.03681130268274336,57.4,1.3724331926863573,0.02689120765053593,18.9,14,12,5740,11,127620,"(11, 14)",247150,504810,4103540,"[23810, 12470, 19590]",12470,23810
202005040207,14,31.814285714285717,32.20224208971163,1.0121944078490408,3.2,106.3,3,0.1428311859471541,4.8,0.15087561742254152,1,True,0.6855896925463397,8,0.1412741224619665,5.3,2,3,1,0.1428311859471541,4.8,0.15087561742254152,0.0015570634851876097,0.5,8,6,480,3,1460,"(3, 8)",2860,1710,10480,"[540, 360, 380]",360,540
202005040203,14,125.80714285714285,154.69203880010073,1.2295966293086984,2.4,530.9,6,0.3243490986780118,3.0,0.02384602282405042,2,False,0.9730472960340355,14,0.15292086120209766,2.4,1,14,2,0.15292086120209766,2.4,0.019076818259240333,0.17142823747591415,-0.6000000000000001,6,11,240,14,410,"(6, 14)",820,350,1730,"[200, 170, 230]",170,230
202005040209,16,45.66875,48.842204683381496,1.069488538297665,2.8,150.3,10,0.14197654975082677,2.8,0.06131107157520185,1,True,0.3975343393023149,11,0.09381445781403704,14.5,13,10,1,0.14197654975082677,2.8,0.06131107157520185,0.04816209193678973,11.7,16,12,280,10,15410,"(10, 16)",21250,35030,182890,"[4690, 610, 7500]",610,7500
202005040212,16,69.95,85.29078887351592,1.2193107773197416,2.4,287.1,13,0.2678055850178542,2.4,0.034310221586847746,4,False,0.64273340404285,5,0.14432383994850734,6.7,1,5,2,0.14432383994850734,6.7,0.09578270192994996,0.12348174506934684,4.300000000000001,1,6,670,5,4110,"(1, 5)",7730,21000,100170,"[1490, 1930, 3600]",1490,3600
202005040211,11,63.09090909090909,96.11350013963133,1.5234128264206694,1.3,328.3,9,0.3263084709541645,1.3,0.020605187319884727,1,True,0.42420101224041384,8,0.16598378246432768,8.2,10,9,1,0.3263084709541645,1.3,0.020605187319884727,0.1603246884898368,6.8999999999999995,5,7,130,9,580,"(5, 9)",680,1690,3430,"[280, 300, 900]",280,900
202005040302,14,83.17142857142858,111.62887294389958,1.3421540889853951,2.2,306.5,13,0.2460096687777961,4.5,0.05410511851597389,1,True,1.1070435095000823,1,0.21960771250367772,6.5,3,13,1,0.2460096687777961,4.5,0.05410511851597389,0.02640195627411837,2.0,5,1,450,13,3510,"(5, 13)",5190,7950,35880,"[1170, 700, 1790]",700,1790
202005040303,11,85.2818181818182,140.218321329146,1.644176030935514,3.4,463.8,3,0.38857101802167326,4.5,0.05276622961304764,7,False,1.7485695810975297,1,0.1808680349808643,17.3,4,4,6,0.1170558474836698,3.8,0.044558149451018006,0.20770298304080898,12.8,2,7,380,4,1190,"(2, 4)",1940,2230,9460,"[420, 400, 580]",400,580
202005040308,9,24.71111111111111,21.87306816866603,0.885151139919039,2.2,56.3,8,0.3246543192994478,2.2,0.08902877697841728,1,True,0.7142395024587853,2,0.23612905266788667,3.3,5,8,1,0.3246543192994478,2.2,0.08902877697841728,0.08852526663156116,1.0999999999999996,5,1,220,8,770,"(5, 8)",1220,5860,18780,"[340, 980, 2080]",340,2080
202005040310,18,41.88333333333333,40.625799539643445,0.969975317301475,3.3,136.2,14,0.10582240750509667,4.2,0.10027855153203342,2,False,0.444454111521406,18,0.09655527999569215,3.3,6,13,16,0.010470595954938143,14.4,0.34381217668125746,0.009267127509404519,-0.9000000000000004,14,9,1440,13,3700,"(13, 14)",9030,6970,51820,"[880, 1780, 2530]",880,2530
202005040311,8,11.575,7.839050598491776,0.6772397925262874,2.3,20.9,5,0.457276292805871,2.3,0.19870410367170627,5,False,1.0517354734535032,2,0.20294827533874404,4.0,6,4,6,0.08415745414064531,20.2,1.7451403887688985,0.25432801746712697,1.7000000000000002,6,8,2020,4,9350,"(4, 6)",20340,23160,189020,"[2430, 2670, 1870]",1870,2670
202005040402,8,19.4625,18.44458399019692,0.9476985993678573,2.4,45.6,8,0.39142265862190306,5.8,0.2980089916506102,1,True,2.2702514200070376,6,0.3324726100683989,2.4,2,8,1,0.39142265862190306,5.8,0.2980089916506102,0.058950048553504164,-3.4,6,5,580,8,700,"(6, 8)",1320,790,4200,"[290, 390, 250]",250,390
202005040407,10,61.870000000000005,97.52793389018804,1.5763364132889612,1.9,312.8,6,0.22274821518667823,1.9,0.030709552287053497,2,False,0.4232216088546886,10,0.09849568361221893,4.7,5,3,7,0.028935485046497803,14.6,0.2359786649426216,0.1242525315744593,2.8000000000000003,6,9,1460,3,1140,"(3, 6)",3700,17800,97480,"[550, 3570, 2420]",550,3570
202005040401,13,46.146153846153844,61.52824033705464,1.3333340963189038,2.6,207.1,10,0.21738478507040068,2.6,0.05634272378729789,2,False,0.5652004411830418,3,0.15191007204858603,14.6,13,6,6,0.05872759079629241,6.2,0.13435572595432574,0.06547471302181465,12.0,10,11,620,6,840,"(6, 10)",1820,13100,52610,"[420, 5450, 2070]",420,5450
202005040411,16,40.6875,48.394157705243714,1.1894109420643617,3.7,201.7,3,0.07699114925653437,7.6,0.18678955453149002,6,False,0.5851327343496612,16,0.05573028355276057,6.1,12,1,12,0.021338781715229623,37.5,0.9216589861751152,0.0212608657037738,-1.5,14,9,3750,1,12470,"(1, 14)",34960,152650,1328450,"[3890, 11350, 5130]",3890,11350
202005040412,15,45.279999999999994,48.88222288609341,1.0795543923607203,2.9,168.5,1,0.17612091517268275,2.9,0.06404593639575973,1,True,0.5107506540007799,6,0.1664762342084275,8.3,6,1,1,0.17612091517268275,2.9,0.06404593639575973,0.009644680964255248,5.4,14,15,290,1,3380,"(1, 14)",4650,5620,26760,"[1210, 460, 1520]",460,1520
202005040502,15,186.00666666666666,230.65823037146373,1.2400535663854184,1.4,599.9,15,0.34824624723523734,1.4,0.007526611949392495,3,False,0.48754474612933224,4,0.24560911031675287,12.1,8,9,4,0.088866514956981,7.4,0.039783520303931764,0.10263713691848447,10.7,5,15,740,9,73800,"(5, 9)",136800,21720,383690,"[11270, 240, 4680]",240,11270
202005040503,16,179.45625,237.22356535203946,1.3219019418495563,3.1,730.5,6,0.38235591905938277,3.1,0.017274405321631315,1,True,1.1853033490840865,2,0.1604531538798577,5.1,2,6,1,0.38235591905938277,3.1,0.017274405321631315,0.22190276517952506,1.9999999999999996,2,1,310,6,830,"(2, 6)",1540,1410,5910,"[310, 430, 410]",310,430
202005040509,8,20.6,26.82717172676134,1.3022898896486086,2.4,76.7,6,0.3917059617560472,2.4,0.11650485436893203,7,False,0.9400943082145132,7,0.35841271817106485,8.2,3,3,6,0.1767335850997717,3.5,0.1699029126213592,0.03329324358498237,5.799999999999999,8,7,350,3,1770,"(3, 8)",3050,2960,14890,"[570, 450, 700]",450,700
202005040508,14,66.0142857142857,117.13625108684893,1.7744076122223384,4.7,444.5,5,0.1820347094735183,5.2,0.07877082882492968,2,False,0.9465804892622952,4,0.136602993563314,27.8,13,1,9,0.06600351900363906,7.9,0.11967106686864318,0.045431715910204284,22.6,5,12,790,1,2510,"(1, 5)",5130,3790,28950,"[790, 890, 590]",590,890
202005040608,14,46.292857142857144,65.67745737003989,1.4187384711935789,2.4,258.1,5,0.13953241667126431,2.4,0.051843851257521986,1,True,0.33487780001103434,6,0.10540043176697977,3.6,5,5,1,0.13953241667126431,2.4,0.051843851257521986,0.03413198490428454,1.2000000000000002,8,13,240,5,7780,"(5, 8)",11030,37370,161780,"[2160, 1370, 6120]",1370,6120
202005040511,12,41.21666666666667,85.23592747975079,2.0679966230428817,5.0,300.8,12,0.3779926257951881,12.5,0.30327537403962795,8,False,4.724907822439851,5,0.15631997710903706,6.2,1,5,2,0.15631997710903706,6.2,0.15042458552365548,0.22167264868615105,-6.3,11,9,620,5,2430,"(5, 11)",5210,7710,44730,"[950, 820, 1350]",820,1350
202005040702,12,93.36666666666667,149.69015473384488,1.6032504969708483,1.4,421.3,3,0.4658848311442334,1.4,0.014994644769725096,1,True,0.6522387636019267,4,0.17245425910606843,14.3,5,3,1,0.4658848311442334,1.4,0.014994644769725096,0.29343057203816497,12.9,8,11,140,3,600,"(3, 8)",730,1980,4630,"[300, 350, 1120]",300,1120
202005040602,8,21.425,22.909869987783498,1.069305483677176,2.0,64.9,1,0.28594041918724383,7.1,0.3313885647607934,1,True,2.030176976229431,7,0.17381383521432017,2.0,2,1,1,0.28594041918724383,7.1,0.3313885647607934,0.11212658397292366,-5.1,7,8,710,1,670,"(1, 7)",1660,540,3980,"[280, 310, 140]",140,310
202005040605,12,90.19166666666668,166.87151539886955,1.850187734257077,2.6,509.1,11,0.21258727527325608,9.6,0.10643998891250114,7,False,2.040837842623258,5,0.13333676988027565,371.0,10,6,7,0.035188483301918,2.6,0.028827496997135726,0.07925050539298042,361.4,2,1,260,6,2860,"(2, 6)",3560,3470,14570,"[990, 370, 840]",370,990
202005040710,18,79.81666666666666,101.24198297962688,1.2684316096841957,2.8,345.2,1,0.2706301486605481,14.1,0.1766548339945709,13,False,3.815885096113728,11,0.11736824564154753,3.4,15,16,9,0.03018492916133548,27.9,0.3495510544998956,0.15326190301900056,-10.7,8,12,2790,16,10480,"(8, 16)",22930,10270,111310,"[3170, 1640, 630]",630,3170
202005040609,8,10.2375,8.270072982922047,0.8078215367933622,3.2,27.6,3,0.25967207992985225,4.6,0.4493284493284493,8,False,1.1944915676773202,5,0.18648958544140068,3.4,1,5,2,0.18648958544140068,3.4,0.3321123321123321,0.07318249448845157,-1.1999999999999997,4,8,340,5,4880,"(4, 5)",7420,8000,43240,"[1560, 490, 2530]",490,2530
202005040610,12,43.05833333333334,37.896041010142795,0.8801093325367012,1.9,102.2,1,0.12478033201806074,3.2,0.07431778594929359,2,False,0.3992970624577944,7,0.1218520505299954,1.9,1,7,2,0.1218520505299954,1.9,0.04412618540739306,0.002928281488065343,-1.3000000000000003,1,2,190,7,310,"(1, 7)",490,1870,4700,"[170, 700, 950]",170,950
202005040807,12,41.775,59.131750047130886,1.4154817485848208,1.8,210.6,6,0.24409359909388473,3.8,0.09096349491322561,2,False,0.927555676556762,5,0.16159578530919963,13.6,6,9,3,0.10613468728408836,1.8,0.04308797127468582,0.0824978137846851,9.8,6,12,180,9,370,"(6, 9)",500,1250,2960,"[190, 480, 520]",190,520
202005040703,10,78.51,104.3343817838694,1.3289311143022469,1.5,297.9,1,0.3505584709662009,1.5,0.01910584638899503,7,False,0.5258377064493014,2,0.1509493316682599,6.3,3,4,3,0.06524033891535182,3.9,0.04967520061138708,0.199609139297941,4.8,8,2,390,4,1720,"(4, 8)",2970,2500,11830,"[450, 360, 730]",360,730
202005040708,12,30.691666666666666,40.199422391448124,1.3097829722980654,2.2,144.1,7,0.3258349410934656,17.7,0.5767037740972033,10,False,5.767278457354341,3,0.26772152607720595,11.2,3,10,3,0.26166816642906415,2.2,0.07168069508552811,0.05811341501625966,-6.5,6,3,220,10,780,"(6, 10)",1130,2600,9160,"[390, 680, 740]",390,740
202005040811,12,54.574999999999996,58.99494778060545,1.0809885072030316,1.4,180.6,9,0.2843963817412594,1.4,0.02565277141548328,1,True,0.3981549344377632,6,0.22543632916409584,17.4,2,9,1,0.2843963817412594,1.4,0.02565277141548328,0.05896005257716358,15.999999999999998,6,7,140,9,970,"(6, 9)",1180,960,4130,"[420, 180, 670]",180,670
202005040711,16,79.64375,144.83611873999752,1.8185497134426434,3.5,573.4,6,0.18678470181283383,4.0,0.05022365220120851,2,False,0.7471388072513353,9,0.10618964731153006,27.2,14,14,3,0.09505735605285058,3.5,0.043945695676057446,0.08059505450130376,23.2,6,13,350,14,990,"(6, 14)",1730,2170,8080,"[390, 460, 580]",390,580
202005040803,11,142.20000000000002,225.89827356578002,1.5885954540490856,1.8,713.4,1,0.42025894922291873,1.8,0.012658227848101264,1,True,0.7564661086012537,9,0.2914784470310072,16.2,7,1,1,0.42025894922291873,1.8,0.012658227848101264,0.1287805021919115,14.399999999999999,4,7,180,1,510,"(1, 4)",720,770,2530,"[220, 170, 500]",170,500
202005050109,12,29.350000000000005,37.712006769004674,1.28490653386728,3.7,114.9,6,0.18424214544496534,8.4,0.2862010221465076,2,False,1.547634021737709,8,0.13703766013996446,5.6,7,12,6,0.06928224785702496,16.3,0.5553662691652469,0.047204485305000876,-2.8000000000000007,6,7,1630,12,5050,"(6, 12)",9160,8990,69140,"[1680, 1240, 970]",970,1680
202005050110,15,48.64000000000001,61.35952365246281,1.2615033645654359,2.4,187.3,6,0.2380438120966901,4.1,0.08429276315789472,11,False,0.9759796295964293,12,0.10451601459865877,22.5,14,11,10,0.03520344994667854,47.2,0.9703947368421052,0.13352779749803134,18.4,1,14,4720,11,88430,"(1, 11)",137080,636590,5885570,"[19510, 19720, 8880]",8880,19720
202005050111,18,89.52222222222221,90.40714804870605,1.0098849850296072,2.4,288.1,6,0.28138052264781876,3.0,0.03351123246866079,1,True,0.8441415679434563,15,0.11919118567659602,22.6,7,6,1,0.28138052264781876,3.0,0.03351123246866079,0.16218933697122273,19.6,17,16,300,6,6140,"(6, 17)",8480,26110,115050,"[2270, 830, 8030]",830,8030
202005040808,8,25.9,23.994225495790797,0.9264179728104556,1.5,62.5,4,0.45935412657899505,1.5,0.05791505791505792,1,True,0.6890311898684925,5,0.24891880030180955,3.7,2,4,1,0.45935412657899505,1.5,0.05791505791505792,0.2104353262771855,2.2,5,8,150,4,230,"(4, 5)",310,1920,4500,"[160, 720, 1340]",160,1340
202005040809,10,117.83999999999999,167.80886084405014,1.4240398917519532,1.7,492.3,7,0.22489131954145344,5.0,0.04243041412084182,2,False,1.1244565977072671,9,0.20897023669415724,6.9,4,5,3,0.13300288551549672,1.7,0.01442634080108622,0.01592108284729621,1.9000000000000004,7,6,170,5,390,"(5, 7)",510,390,1200,"[160, 150, 250]",150,250
202005050202,17,123.58235294117648,164.7974978393715,1.3335034810173332,1.4,484.3,4,0.40955889217073205,1.4,0.011328478271217095,5,False,0.5733824490390248,1,0.17357137695860494,18.5,12,18,9,0.04885341263687615,12.2,0.09871959636346327,0.2359875152121271,17.1,17,10,1220,18,15630,"(17, 18)",34620,40950,348560,"[3130, 2080, 5660]",2080,5660
202005050103,18,64.34444444444443,63.46413736927449,0.9863188332299612,2.9,221.1,18,0.20628688004538434,3.7,0.057503021930581946,1,True,0.7632614561679221,7,0.13617965417826067,12.0,2,18,1,0.20628688004538434,3.7,0.057503021930581946,0.07010722586712367,8.3,7,16,370,18,2610,"(7, 18)",4260,2360,15590,"[890, 270, 600]",270,890
202005050104,10,44.26,46.59862182034524,1.052838269777344,1.7,107.3,10,0.28557410220326135,6.8,0.15363759602349752,3,False,1.9419038949821772,3,0.2158863792576007,1.7,99,5,4,0.12163289376364132,11.4,0.2575689109805694,0.06968772294566064,-5.1,6,10,170,3,760,"(3, 5)",930,680,2720,"[270, 160, 420]",160,420
202005050211,18,57.69444444444444,69.28977067548598,1.200978211033941,2.3,232.3,18,0.18812180235641712,5.3,0.09186326432354357,1,True,0.9970455524890107,6,0.12720725017317155,32.4,14,18,1,0.18812180235641712,5.3,0.09186326432354357,0.06091455218324557,27.099999999999998,2,10,530,18,6680,"(2, 18)",9590,48220,202520,"[2630, 2620, 5440]",2620,5440
202005050302,18,204.15555555555557,211.41463364739312,1.0355566032581571,1.4,662.2,5,0.41701976126121515,1.4,0.006857516055295525,4,False,0.5838276657657012,2,0.1892215323414953,6.1,2,12,5,0.0556513806353854,10.0,0.04898225753782519,0.22779822891971985,4.699999999999999,2,13,1000,12,2740,"(2, 12)",5560,4790,29800,"[590, 640, 630]",590,640
202005050204,13,132.85384615384615,183.3325149165882,1.3799563973803755,1.7,506.3,13,0.3585430927107668,1.7,0.012796016443749638,1,True,0.6095232576083035,1,0.24265766180194528,17.0,9,13,1,0.3585430927107668,1.7,0.012796016443749638,0.1158854309088215,15.3,8,12,170,13,1170,"(8, 13)",1400,2050,6700,"[440, 280, 1380]",280,1380
202005050209,8,23.325,27.108235438173185,1.162196588989204,2.7,66.4,5,0.3599156642685749,7.7,0.33011789924973206,2,False,2.7713506148680267,8,0.348114852303374,2.7,5,6,7,0.11099959972764885,3.5,0.15005359056806003,0.011800811965200886,-5.0,5,1,350,6,1330,"(5, 6)",2120,1450,6850,"[450, 280, 450]",280,450
202005050212,11,35.66363636363636,47.855830840708904,1.3418662738919145,2.2,135.5,5,0.196059176750009,2.2,0.061687484068315084,2,False,0.43133018885001984,9,0.15233332871964947,5.5,7,2,5,0.10455047085843651,13.4,0.37573285750701,0.04372584803035953,3.3,5,10,1340,2,1540,"(2, 5)",4780,2660,22550,"[560, 960, 320]",320,960
202005050303,13,90.05384615384615,107.80255574725965,1.19708996729681,2.1,313.4,2,0.4390339962684562,2.1,0.023319381566584096,1,True,0.921971392163758,12,0.26396305060373204,2.8,3,2,1,0.4390339962684562,2.1,0.023319381566584096,0.17507094566472414,0.6999999999999997,5,12,210,2,1100,"(2, 5)",1510,920,4590,"[370, 160, 440]",160,440
202005050308,18,60.07222222222222,66.26002970077596,1.1030061357754253,1.9,253.9,2,0.21151351873452767,1.9,0.03162859520947008,17,False,0.40187568559560255,5,0.17097691981436444,9.8,15,11,7,0.030311624934979083,17.8,0.29630999722556184,0.04053659892016323,7.9,6,1,1780,11,12010,"(6, 11)",27440,183270,1008070,"[3770, 9490, 8890]",3770,9490
202005050310,18,53.58888888888889,49.13985909253288,0.9169785026597469,1.7,179.1,2,0.1558653099129747,67.5,1.259589467136637,16,False,10.520908419125792,13,0.13546773668200335,1.7,2,8,13,0.025158846774885845,80.6,1.504043126684636,0.020397573230971355,-65.8,13,6,8060,8,7860,"(8, 13)",32940,31390,378430,"[2130, 12250, 730]",730,12250
202005050506,13,75.39999999999999,111.55103465828248,1.4794566930806696,2.1,322.7,10,0.43296641533371494,2.1,0.02785145888594165,8,False,0.9092294722008014,13,0.24883274675829498,3.4,2,12,6,0.07526056802362763,15.3,0.20291777188328916,0.18413366857541996,1.2999999999999998,13,6,1530,12,2460,"(12, 13)",5710,4130,28880,"[670, 800, 450]",450,800
202005050404,13,119.64615384615385,158.8907833250281,1.328005775508143,2.4,423.8,4,0.09104476480292194,29.1,0.24321717886074323,11,False,2.6494026557650283,11,0.09068851795912966,2.4,1,11,2,0.09068851795912966,2.4,0.020059148772020058,0.00035624684379227667,-26.700000000000003,13,7,240,11,540,"(11, 13)",830,520,2000,"[220, 190, 280]",190,280
202005050409,12,29.974999999999994,26.17438459813161,0.8732071592370847,1.6,93.0,6,0.2348509112232105,1.6,0.053377814845704766,2,False,0.37576145795713684,3,0.07349052618599027,51.5,11,4,7,0.03045278834828954,14.8,0.4937447873227691,0.16136038503722022,49.9,6,7,1480,4,1170,"(4, 6)",3900,1680,15950,"[520, 800, 220]",220,800
202005050408,15,63.073333333333345,93.77976073657643,1.4868369210957046,2.5,328.8,3,0.14327257979140512,8.6,0.13634922312651937,15,False,1.232144186206084,4,0.06394418371160009,22.0,2,9,3,0.05968601963936636,3.4,0.053905506817461146,0.07932839607980503,13.4,4,14,340,9,3200,"(4, 9)",4550,16550,68940,"[1250, 1020, 3330]",1020,3330
202005050402,18,155.22777777777776,193.47607180082275,1.2464010924500948,3.1,673.8,13,0.07372406156399801,3.7,0.023835940016463265,3,False,0.27277902778679264,7,0.06624234035178246,52.1,8,2,3,0.05647888227021415,3.1,0.019970652446225978,0.007481721212215547,48.4,9,13,310,2,830,"(2, 9)",1520,1040,4070,"[360, 230, 360]",230,360
202005050411,17,45.29411764705882,56.33822492975169,1.243830940007505,4.5,179.4,1,0.08426667192445933,14.8,0.3267532467532468,10,False,1.2471467444819981,10,0.06399191211793581,4.8,9,12,4,0.0421900389693136,4.7,0.10376623376623378,0.020274759806523518,-10.0,13,3,470,12,1310,"(12, 13)",2180,6430,24560,"[560, 1220, 1500]",560,1500
202005050503,16,93.48125,103.02734406457346,1.1021177408793041,2.0,290.0,6,0.1504251960009608,7.6,0.08129972588085846,9,False,1.143231489607302,8,0.13845062290210616,5.5,2,12,6,0.02990371184295935,12.4,0.13264692117403223,0.011974573098854635,-2.0999999999999996,8,10,1240,12,2710,"(8, 12)",6480,29440,187060,"[800, 4420, 3150]",800,4420
202005050602,18,116.38888888888889,161.67440369600104,1.3890879553833024,3.0,553.4,5,0.10651750541533207,15.7,0.1348926014319809,9,False,1.6723248350207134,12,0.07185009240762097,136.6,11,3,3,0.06785455924983148,3.1,0.026634844868735085,0.034667413007711104,120.89999999999999,6,14,310,3,560,"(3, 6)",1080,6590,23990,"[280, 2810, 2010]",280,2810
202005050603,18,161.7111111111111,187.37633063182167,1.1587103034811015,3.2,554.7,2,0.17112496344020622,4.8,0.029682561495121617,4,False,0.8213998245129899,16,0.1052812341764264,24.7,7,14,7,0.03094867752561078,9.7,0.05998350968805826,0.06584372926377982,19.9,15,9,970,14,1890,"(14, 15)",4290,5400,28310,"[580, 1550, 780]",580,1550
202005050511,18,58.28333333333333,67.6067021564474,1.159966293790919,3.8,227.9,3,0.09949385272555596,5.5,0.09436659994280812,9,False,0.5472161899905578,5,0.08621134886080406,10.4,7,10,3,0.0653174975832748,4.6,0.07892479267943951,0.013282503864751896,4.9,18,16,460,10,16660,"(10, 18)",24010,30800,211020,"[4910, 690, 6730]",690,6730
202005050512,18,57.016666666666666,58.48348434538139,1.025726121228554,2.8,232.4,2,0.14593684735998377,7.4,0.12978661210172465,5,False,1.07993267046388,17,0.07979052033292784,53.4,8,14,8,0.05239905306124978,16.8,0.29465068693364516,0.06614632702705593,46.0,8,5,1680,14,41020,"(8, 14)",69530,431090,1841580,"[9380, 8000, 15150]",8000,15150
202005050609,10,53.06,88.79243210994956,1.673434453636441,3.1,287.6,10,0.17590958396546252,4.6,0.08669430833019222,4,False,0.8091840862411276,7,0.16929282417383376,3.4,2,5,4,0.07673749071592363,3.1,0.058424425179042595,0.006616759791628762,-1.1999999999999997,7,4,310,5,420,"(5, 7)",860,1390,5540,"[220, 540, 590]",220,590
202005050612,12,101.05833333333332,155.34296635821556,1.5371613723910176,2.5,429.9,9,0.21570334065186927,7.6,0.07520409004700256,8,False,1.6393453889542065,10,0.16878660229198095,2.5,1,10,2,0.16878660229198095,2.5,0.02473818751546137,0.04691673835988833,-5.1,11,5,250,10,510,"(10, 11)",880,680,2830,"[240, 250, 340]",240,340
202005050610,11,54.300000000000004,76.39890051564879,1.4069779100487805,2.5,246.3,8,0.1562290184805418,3.4,0.06261510128913443,2,False,0.5311786628338421,5,0.12154920009553243,7.0,7,10,4,0.07325832229618488,4.6,0.08471454880294658,0.03467981838500937,3.6,8,2,460,10,730,"(8, 10)",1550,2840,10450,"[280, 750, 640]",280,750
202005050702,18,132.97777777777776,187.17304844811252,1.4075513335837342,3.0,713.5,15,0.3592905902641986,5.2,0.039104278074866314,3,False,1.8683110693738327,6,0.14589940537528334,4.0,10,10,10,0.04126523337525729,7.5,0.05640040106951873,0.21339118488891523,-1.2000000000000002,16,15,750,10,1030,"(10, 16)",2720,2020,12840,"[420, 850, 410]",410,850
202005050704,15,160.4,246.05169607799323,1.5339881301620524,2.1,805.1,16,0.32628546736397307,2.1,0.013092269326683292,3,False,0.6851994814643435,13,0.2733105908778655,6.3,5,8,3,0.11531027022038005,4.6,0.028678304239401493,0.05297487648610755,4.199999999999999,1,16,460,8,4580,"(1, 8)",7810,3460,29020,"[1350, 310, 970]",310,1350
202005050711,10,81.34,155.17449819119406,1.9077268034324324,1.7,501.6,1,0.3357126758792862,3.7,0.04548807474797148,6,False,1.2421369007533591,4,0.3054836380836271,13.4,8,3,3,0.19878090229956935,1.7,0.02089992623555446,0.03022903779565911,9.7,2,10,170,3,1330,"(2, 3)",1580,2170,7080,"[490, 320, 1070]",320,1070
